,ret_var,ret_skew,ret_kurtosis,SECURITY_ID,TRADE_DATE,LABEL
0,0.3265070021118825,3.0,3.0,000001.XSHE,20190211,0.08928571428572825
1,0.0022873252942784404,3.0,3.0,000002.XSHE,20190211,-0.03612716763005062
2,0.0754168314728574,3.0,3.0,000063.XSHE,20190211,2.253797158255761
3,2.4835723252657176,3.0,3.0,000069.XSHE,20190211,1.250000000000001
4,3.0,3.0,3.0,000100.XSHE,20190211,1.056338028169023
5,-0.0678796060651536,-0.12689692896478855,-0.3448333921279659,000157.XSHE,20190211,2.6666666666666687
6,-0.06787961152193915,-0.24554756179431783,-0.3404536845685954,000402.XSHE,20190211,0.5602240896358549
7,-0.06787960538566896,1.5341430160673202,0.5997064653755052,000408.XSHE,20190211,2.8624192059095153
8,-0.06787960400478725,0.26663184592726746,-0.19521511279817497,000413.XSHE,20190211,2.8169014084507067
9,-0.06787960355170516,-0.14719486428959414,-0.3361648482051478,000415.XSHE,20190211,1.7291066282420635
10,-0.0678796151948958,-0.42519450995775043,-0.2101422384209227,000423.XSHE,20190211,2.040816326530616
11,-0.06787959843926591,-0.1439886726752807,-0.3522036976192598,000425.XSHE,20190211,4.216867469879522
12,-0.0678795875961156,-0.22631427416095398,0.2674402276458066,000503.XSHE,20190211,2.3076923076923084
13,-0.0678795806709756,-0.5022889102519429,0.852724348433996,000538.XSHE,20190211,2.890316205533601
14,-0.06787961088419643,0.026557140589880388,-0.24566757147385143,000553.XSHE,20190211,0.9803921568627592
15,-0.06787960517502431,-0.011343648850637033,-0.30351773955882294,000568.XSHE,20190211,6.99428571428572
16,-0.06787960989733367,-0.15873973126425836,-0.3306486591022001,000625.XSHE,20190211,1.168831168831167
17,-0.0678796095663902,-0.37898830602710437,-0.27692468612677357,000627.XSHE,20190211,0.5263157894736885
18,-0.06787957867631218,-0.1640408835020315,-0.3570208868319772,000630.XSHE,20190211,1.4925373134328483
19,-0.06787961421078396,0.04643471513327281,-0.26984164703024976,000651.XSHE,20190211,2.645376549094374
20,-0.06787960579768915,-0.14187056649836619,-0.3175919708494965,000661.XSHE,20190211,3.8728234629410814
21,-0.06787960410827397,-0.15232456251106613,-0.33119178592066734,000671.XSHE,20190211,2.2927689594356244
22,-0.06787961120538392,-0.12120246828170664,-0.2791430270263789,000703.XSHE,20190211,0.46224961479197785
23,-0.06787959472471175,-0.18966151603960293,-0.30383974869556546,000709.XSHE,20190211,1.6286644951140152
24,-0.06787954134276131,-0.502742700085813,0.37777904361855474,000725.XSHE,20190211,4.580152671755729
25,-0.06787960790910037,1.5092152024322696,0.5898273451808916,000728.XSHE,20190211,1.5564202334630364
26,-0.06787961399655197,0.0984516565291713,-0.2785333379117116,000768.XSHE,20190211,1.5547703180211934
27,-0.06787960456941669,-1.7823287564617063,0.9951340266475556,000776.XSHE,20190211,2.313030069390894
28,-0.06787961114811822,-0.19231262097296462,-0.34169784185090585,000783.XSHE,20190211,1.4732965009208117
29,-0.0678796063829513,0.18900752276088698,-0.0900968476280757,000786.XSHE,20190211,3.73317013463892
30,-0.06787960840685475,-0.10867926622807834,-0.3453779333995747,000792.XSHE,20190211,2.3026315789473633
31,-0.06787961292818387,0.08984571937880066,-0.30157014188174475,000826.XSHE,20190211,2.677651905252315
32,-0.06787959807258968,-0.05904554264800759,-0.3133967490705196,000839.XSHE,20190211,2.0771513353115676
33,-0.029835857981620608,3.0,3.0,000858.XSHE,20190211,5.7535142203334475
34,-0.0678796071880048,0.16011431547602423,-0.30764431730120245,000876.XSHE,20190211,6.524466750313682
35,-0.06787960991981634,-0.17467168406392128,-0.30596044436719033,000895.XSHE,20190211,2.070888092393467
36,-0.06787960655893557,0.5194332437418447,0.0096028939761057,000898.XSHE,20190211,1.1428571428571355
37,-0.06787961190141928,0.08292088853784103,-0.31527333234653354,000938.XSHE,20190211,5.955811719500489
38,-0.06787960617778367,-0.24154330495778864,-0.3236486740101541,000959.XSHE,20190211,1.0152284263959401
39,-0.0678795981946462,-0.12934498165573963,-0.31425885029909784,000961.XSHE,20190211,8.730158730158728
40,-0.06787960789372753,-0.7269197310243869,-0.09468047222718046,000963.XSHE,20190211,2.4581403633772756
41,-0.06787961043673993,-0.18055732589103632,-0.3512564909289296,000983.XSHE,20190211,0.5357142857142903
42,-0.06787961229351634,-0.14035155479606992,-0.30627380285670347,002001.XSHE,20190211,3.6199095022624466
43,-0.06787961377667791,-0.30749744347848595,-0.18136961055766504,600000.XSHG,20190211,-0.6499535747446638
44,-0.06787960754943248,-0.18548499107194172,-0.2649585548815874,600004.XSHG,20190211,4.827586206896556
45,-0.06787961181115955,-1.016113157765836,0.04407163687234726,600009.XSHG,20190211,1.4127144298688252
46,-0.06787955141738984,-0.13469952104651647,-0.3517298434089467,600010.XSHG,20190211,1.3333333333333344
47,-0.06787960829967382,-0.17409171412877097,-0.3004728971706832,600011.XSHG,20190211,3.255813953488371
48,-0.06787961450037931,-0.14532060012652234,-0.3531549735312383,600015.XSHG,20190211,0.9234828496042254
49,-0.06787961153267673,-0.1755998680270234,-0.33872811879953024,600016.XSHG,20190211,0.0
50,-0.06787961211725006,-0.18574275137885232,-0.327483933245487,600019.XSHG,20190211,0.28288543140027683
51,-0.06787960945625092,-0.4447389090536915,-0.2812816800921117,600028.XSHG,20190211,-0.6968641114982584
52,-0.06787961167818786,-0.3854998856831464,-0.2982514323668825,600029.XSHG,20190211,0.9859154929577505
53,-0.06787961486921447,-0.08375322888390677,-0.293952088648421,600030.XSHG,20190211,1.506996770721212
54,-0.067879611207218,0.17465255941572821,-0.23577586051272273,600031.XSHG,20190211,0.0
55,-0.06787961381436906,-0.5892433619653458,-0.19602688649485503,600036.XSHG,20190211,0.30716723549488006
56,-0.06787961135904313,0.2382503161925969,-0.21194460229766712,600038.XSHG,20190211,1.7861453053343037
57,-0.06787961009137826,-0.18858573480295762,-0.35048707049452876,600050.XSHG,20190211,1.3059701492537201
58,-0.06787961067037453,0.08115175138677194,-0.2665210502780893,600061.XSHG,20190211,3.2679738562091583
59,-0.06787961332228709,-0.15589625159146703,-0.3191943612895599,600066.XSHG,20190211,1.9691780821917846
60,-0.06787961232752096,-0.09919752709354748,-0.3523290102022413,600068.XSHG,20190211,2.0799999999999983
61,-0.0678796021235317,1.4547258922206048,1.1286626732867011,600085.XSHG,20190211,1.7439703153988957
62,-0.06787961266902931,-0.1328430220379262,-0.34355098517275984,600089.XSHG,20190211,1.5235457063711957
63,-0.06787961127208329,0.027497506079108277,-0.306320628119685,600100.XSHG,20190211,6.529209621993131
64,-0.06787960992023381,-0.8463451642921036,0.2876128065467645,600104.XSHG,20190211,1.2757973733583485
65,-0.06787960542313534,-1.4179875007820466,0.5756617147651006,600109.XSHG,20190211,2.423469387755096
66,-0.06787961291296231,0.6099073262940365,-0.05975816934195602,600111.XSHG,20190211,2.9885057471264553
67,-0.06787960811605118,-0.18114407029499976,-0.34524773079799576,600115.XSHG,20190211,0.7920792079207928
68,-0.06787961503814496,-0.07076351693157158,-0.31559410042736824,600118.XSHG,20190211,2.3127753303964655
69,-0.06787960678038207,0.14422756802165465,-0.26822068679350386,600153.XSHG,20190211,1.2953367875647739
70,-0.06787951549351846,0.2543412640451699,-0.06878867268522552,600157.XSHG,20190211,4.3209876543209775
71,-0.06787960837897473,-0.20864951930310782,-0.3232298380152223,600170.XSHG,20190211,0.30959752321982137
72,-0.06787961207490988,-0.09018394326472359,-0.3198519988719916,600176.XSHG,20190211,2.4654832347140037
73,-0.06787961191009267,-0.08261763231519782,-0.2874582965500322,600177.XSHG,20190211,2.346805736636241
74,-0.0678796130242814,-0.2295366398270387,-0.3154473907812504,600188.XSHG,20190211,1.2101210121012038
75,-0.06787959485961204,-1.4761491921177892,0.8654631889443349,600196.XSHG,20190211,2.0365752285951872
76,-0.06787959773297814,-0.16363706804020806,-0.3578972756162748,600208.XSHG,20190211,1.0416666666666752
77,-0.06787958719677593,-0.162688430929046,-0.3537111936063179,600219.XSHG,20190211,1.8433179723502322
78,-0.06787958553484374,-0.1569627127244943,-0.3439753770869182,600221.XSHG,20190211,1.6042780748662995
79,-0.06787960585983861,-0.059809264690156405,-0.3067894800336383,600233.XSHG,20190211,3.3305578684429675
80,-0.06787961016542805,0.07902010308228895,-0.26794491194167264,600271.XSHG,20190211,3.824476650563604
81,-0.06787959208048569,-1.1621071808220653,0.6259676041200146,600276.XSHG,20190211,1.6935218678066446
82,-0.067879604598984,0.13283532464008377,-0.2701297504798298,600297.XSHG,20190211,-0.2304147465437739
83,-0.06787961157736368,-0.14739562897559172,-0.32607949942439723,600309.XSHG,20190211,2.4390243902439126
84,-0.06787961322484333,-0.19589080387593977,-0.32023159807044177,600332.XSHG,20190211,1.6528925619834565
85,-0.0678796000581829,-0.8124708431949776,-0.0532311982704475,600339.XSHG,20190211,1.8970189701896976
86,-0.06787961136257889,-0.21507078736016602,-0.30344355587341687,600340.XSHG,20190211,1.6140602582496388
87,-0.06787961342786573,-0.015736892861827827,-0.30212165620325043,600346.XSHG,20190211,0.8339651250947779
88,-0.06787961334472704,-0.22712637847690717,-0.30545103907960575,600352.XSHG,20190211,0.8910891089108898
89,-0.06787961366922483,1.1452732833151034,0.33903576476691694,600362.XSHG,20190211,1.1904761904761916
90,-0.06787960788001335,-0.1395219749329297,-0.351471438629365,600369.XSHG,20190211,1.2562814070351824
91,-0.0678796128379165,-0.08670997148048068,-0.3306578630758178,600372.XSHG,20190211,2.1994134897360627
92,-0.06787960785077893,-0.24320926570664728,-0.3334131104802175,600383.XSHG,20190211,-0.2727272727272669
93,-0.06787960696867966,-1.6519407922614067,0.5081658029747703,600390.XSHG,20190211,1.9073569482288906
94,-0.06787960961414753,-0.09788939060316341,-0.3410404789171733,600398.XSHG,20190211,1.122334455667785
95,-0.0678796118652014,-0.06621115902482048,-0.29146744631496974,600406.XSHG,20190211,0.1525165226232719
96,-0.06787960252787051,-0.18433383192747146,-0.3435248005247924,600415.XSHG,20190211,1.362397820163495
97,-0.06787961266785723,-0.23156178992583698,-0.328416533500617,600436.XSHG,20190211,2.6396495071193833
98,-0.06787959337016447,0.9465931714253497,0.19328761330930347,600438.XSHG,20190211,2.139534883720934
99,-0.06787961281185886,-0.044314506393957176,-0.3072229700166557,600487.XSHG,20190211,4.627539503386006
100,-0.0678796108498987,0.23380048187435137,-0.17797549655622547,600489.XSHG,20190211,0.6203473945409297
101,-0.0678796135931197,0.028819286165428882,-0.31835817366860103,600498.XSHG,20190211,2.39774330042313
102,-0.06787960630431703,1.1640155545420314,0.24439935695448403,600516.XSHG,20190211,2.996254681647933
103,-0.06787958566108603,0.30103283031401024,0.0858047987025787,600518.XSHG,20190211,4.205607476635522
104,-0.06787961445654025,-0.18506738441541346,-0.2640864575934053,600519.XSHG,20190211,4.710756926097564
105,-0.06787961270401653,0.019393980222818654,-0.30251123066498226,600522.XSHG,20190211,3.1133250311332508
106,-0.06787961377841034,-0.04952552936065428,-0.3194470949108073,600535.XSHG,20190211,3.331542181622789
107,-0.06787961069060763,-1.1186897386052055,0.139309337352154,600547.XSHG,20190211,-0.32362459546924877
108,-0.0678796129161557,-0.0239111877631316,-0.27928645875795316,600549.XSHG,20190211,3.148301574150779
109,-0.06787961014986484,-0.16160322311725464,-0.14860468649592173,600566.XSHG,20190211,2.011075488195855
110,-0.06787960296214199,0.8769205406311857,0.10506951867113484,600570.XSHG,20190211,4.927007299270065
111,-0.06787961094958153,-0.22762051938973396,-0.3366266430073223,600583.XSHG,20190211,1.3059701492537201
112,-0.06787961150697504,-0.4627284896507223,-0.1496997293460904,600585.XSHG,20190211,2.215384615384612
113,-0.06787960508233086,0.1758390061632597,-0.3094110827203172,600588.XSHG,20190211,8.058017727639001
114,-0.0678796119162933,-0.10411481900967606,-0.34265064949197127,600606.XSHG,20190211,1.085271317829448
115,-0.06787961035202414,-0.3204353965940309,0.16213661095590448,600637.XSHG,20190211,1.1940298507462608
116,-0.06787961338379891,0.1769758380004437,-0.2287929423528512,600660.XSHG,20190211,2.4712398806987723
117,-0.06787961356065371,-0.014443330231338631,-0.3015003294941335,600674.XSHG,20190211,1.641137855579853
118,-0.06787960933478294,-0.22743628487652995,-0.34055344027297296,600688.XSHG,20190211,0.773694390715668
119,-0.06787961257608419,0.07301334501496004,-0.3074787764184455,600690.XSHG,20190211,1.0500308832612608
120,-0.0678796048996277,0.21895234761603036,-0.23415152210750725,600703.XSHG,20190211,4.103053435114501
121,-0.0678796051285145,-0.22478529460038082,-0.3378984697520502,600704.XSHG,20190211,3.3684210526315814
122,-0.06787960847205396,-0.13375537505791887,-0.34828916054070913,600705.XSHG,20190211,2.036199095022621
