date,sec_id,quantity,avg_price,market_value,pnl
2017-12-29 15:30:00,600276.XSHG,1600,69.365,110368.0,-615.9999999999854
2017-12-29 15:30:00,000725.XSHE,0,5.79,0.0,0.0
2017-12-29 15:30:00,600369.XSHG,0,4.63,0.0,0.0
2017-12-29 15:30:00,000826.XSHE,0,33.15,0.0,-0.0
2017-12-29 15:30:00,601608.XSHG,9264,4.09,38167.68,277.9200000000023
2017-12-29 15:30:00,601186.XSHG,6743,11.13,75117.02,67.42999999999856
2017-12-29 15:30:00,601919.XSHG,0,6.68,0.0,0.0
2017-12-29 15:30:00,600519.XSHG,200,708.09,139498.0,-2120.0000000000045
2017-12-29 15:30:00,000839.XSHE,1000,9.28,9590.0,310.0000000000005
2017-12-29 15:30:00,600115.XSHG,0,8.05,0.0,0.0
2017-12-29 15:30:00,002602.XSHE,0,33.36,0.0,0.0
2017-12-29 15:30:00,000898.XSHE,3978,6.38,25260.3,-119.34000000000098
2017-12-29 15:30:00,600373.XSHG,0,16.95,0.0,-0.0
2017-12-29 15:30:00,600739.XSHG,1449,17.31,25502.4,420.2100000000039
2017-12-29 15:30:00,600827.XSHG,0,13.39,0.0,0.0
2017-12-29 15:30:00,600010.XSHG,10267,2.47,25256.82,-102.67000000000237
2017-12-29 15:30:00,600871.XSHG,13400,2.67,35778.0,0.0
2017-12-29 15:30:00,000709.XSHE,6476,3.9,25256.399999999998,0.0
2017-12-29 15:30:00,000651.XSHE,2200,43.74,96140.0,-87.99999999999812
2017-12-29 15:30:00,600690.XSHG,5200,18.65,97968.0,988.0000000000066
2017-12-29 15:30:00,002065.XSHE,0,8.28,0.0,-0.0
2017-12-29 15:30:00,601991.XSHG,0,4.16,0.0,-0.0
2017-12-29 15:30:00,601939.XSHG,43957,7.55,337589.76,5714.409999999995
2017-12-29 15:30:00,600221.XSHG,0,3.19,0.0,0.0
2017-12-29 15:30:00,002385.XSHE,1558,5.98,9441.48,124.63999999999872
2017-12-29 15:30:00,601872.XSHG,15200,4.342631578947368,66728.0,719.9999999999989
2017-12-29 15:30:00,000961.XSHE,15732,6.35,100842.12,943.9200000000078
2017-12-29 15:30:00,600118.XSHG,1086,25.13,27421.5,130.32000000000107
2017-12-29 15:30:00,601901.XSHG,0,6.87,0.0,0.0
2017-12-29 15:30:00,002024.XSHE,2075,12.18,25501.75,228.2499999999988
2017-12-29 15:30:00,000503.XSHE,0,41.4,0.0,0.0
2017-12-29 15:30:00,600436.XSHG,1700,62.9,107440.0,510.0000000000073
2017-12-29 15:30:00,601857.XSHG,4400,8.064772727272727,35596.0,111.00000000000065
2017-12-29 15:30:00,300315.XSHE,9000,5.514,50040.0,413.9999999999944
2017-12-29 15:30:00,000338.XSHE,8200,8.34,68388.0,0.0
2017-12-29 15:30:00,300144.XSHE,500,18.6,9330.0,29.99999999999936
2017-12-29 15:30:00,001979.XSHE,5156,19.61,100851.36,-257.80000000000365
2017-12-29 15:30:00,601966.XSHG,2660,17.22,46443.600000000006,638.4000000000053
2017-12-29 15:30:00,601992.XSHG,1765,5.43,9583.949999999999,0.0
2017-12-29 15:30:00,601118.XSHG,1700,5.54,9435.0,16.999999999999638
2017-12-29 15:30:00,600570.XSHG,674,46.41,31273.6,-6.739999999998659
2017-12-29 15:30:00,600089.XSHG,4400,9.88,43604.0,131.9999999999972
2017-12-29 15:30:00,000792.XSHE,3339,14.42,46445.49,-1702.8899999999992
2017-12-29 15:30:00,601225.XSHG,0,8.28,0.0,-0.0
2017-12-29 15:30:00,000413.XSHE,0,9.31,0.0,0.0
2017-12-29 15:30:00,002450.XSHE,2092,21.9,46442.4,627.6000000000015
2017-12-29 15:30:00,600959.XSHG,6100,8.195081967213115,49898.0,-92.00000000000318
2017-12-29 15:30:00,600887.XSHG,4400,32.0875,141636.0,450.99999999999625
2017-12-29 15:30:00,002460.XSHE,0,71.38,0.0,0.0
2017-12-29 15:30:00,000333.XSHE,1700,55.55,94231.0,-203.99999999999565
2017-12-29 15:30:00,002508.XSHE,2000,48.36,96200.0,-519.999999999996
2017-12-29 15:30:00,601021.XSHG,1700,36.85,63359.00000000001,714.000000000003
2017-12-29 15:30:00,601668.XSHG,8326,8.94,75100.51999999999,666.0800000000006
2017-12-29 15:30:00,600376.XSHG,0,9.18,0.0,0.0
2017-12-29 15:30:00,601988.XSHG,0,3.93,0.0,0.0
2017-12-29 15:30:00,600111.XSHG,4500,14.761111111111111,65655.0,-770.0000000000005
2017-12-29 15:30:00,000063.XSHE,1272,36.22,46249.92,178.08000000000072
2017-12-29 15:30:00,600050.XSHG,7305,6.41,46240.65,-584.4000000000005
2017-12-29 15:30:00,300070.XSHE,0,17.25,0.0,0.0
2017-12-29 15:30:00,002415.XSHE,2700,38.629629629629626,105300.0,1000.0000000000092
2017-12-29 15:30:00,600704.XSHG,1405,6.78,9582.1,56.20000000000005
2017-12-29 15:30:00,300136.XSHE,2100,50.437619047619044,106470.0,551.0000000000126
2017-12-29 15:30:00,601766.XSHG,3151,12.03,38158.61,252.0800000000002
2017-12-29 15:30:00,000959.XSHE,4223,5.89,25253.54,380.0700000000032
2017-12-29 15:30:00,601555.XSHG,0,9.72,0.0,0.0
2017-12-29 15:30:00,000100.XSHE,25129,3.83,98003.09999999999,1759.0299999999959
2017-12-29 15:30:00,000001.XSHE,0,13.21,0.0,0.0
2017-12-29 15:30:00,300124.XSHE,0,28.67,0.0,0.0
2017-12-29 15:30:00,601718.XSHG,800,6.68625,5384.0,35.00000000000014
2017-12-29 15:30:00,600583.XSHG,0,6.14,0.0,0.0
2017-12-29 15:30:00,600415.XSHG,4411,5.73,25495.58,220.54999999999922
2017-12-29 15:30:00,603993.XSHG,0,7.01,0.0,-0.0
2017-12-29 15:30:00,002594.XSHE,1000,65.617,65050.0,-567.0000000000073
2017-12-29 15:30:00,000876.XSHE,1268,7.41,9446.6,50.72000000000004
2017-12-29 15:30:00,002456.XSHE,5200,20.203653846153845,107068.0,2009.000000000006
2017-12-29 15:30:00,600031.XSHG,4208,9.08,38166.56,-42.0799999999991
2017-12-29 15:30:00,601669.XSHG,0,7.22,0.0,0.0
2017-12-29 15:30:00,002074.XSHE,1900,22.15684210526316,42294.0,196.00000000000045
2017-12-29 15:30:00,000568.XSHE,2100,66.33333333333333,138600.0,-699.99999999999
2017-12-29 15:30:00,601012.XSHG,1200,36.23,43728.0,252.00000000000102
2017-12-29 15:30:00,601933.XSHG,2500,10.08,25250.0,49.999999999998934
2017-12-29 15:30:00,000559.XSHE,6780,9.24,68817.0,6169.800000000001
2017-12-29 15:30:00,000625.XSHE,0,12.62,0.0,-0.0
2017-12-29 15:30:00,000069.XSHE,0,8.39,0.0,0.0
2017-12-29 15:30:00,002304.XSHE,1200,117.95166666666667,138000.0,-3542.000000000002
2017-12-29 15:30:00,601398.XSHG,54437,6.14,337509.4,3266.220000000027
2017-12-29 15:30:00,000686.XSHE,0,8.75,0.0,0.0
2017-12-29 15:30:00,300072.XSHE,1800,35.56,63234.00000000001,-773.9999999999995
2017-12-29 15:30:00,600177.XSHG,500,9.14,4585.0,14.99999999999968
2017-12-29 15:30:00,600028.XSHG,7575,6.18,46434.75,-378.74999999999864
2017-12-29 15:30:00,002714.XSHE,100,53.17,5286.0,-31.000000000000227
2017-12-29 15:30:00,601800.XSHG,0,12.79,0.0,0.0
2017-12-29 15:30:00,000768.XSHE,1600,16.9,27024.0,-15.999999999996817
2017-12-29 15:30:00,601888.XSHG,200,42.86,8678.0,106.00000000000023
2017-12-29 15:30:00,600820.XSHG,0,8.26,0.0,0.0
2017-12-29 15:30:00,002153.XSHE,1172,27.05,31245.52,-457.08000000000067
2017-12-29 15:30:00,002839.XSHE,0,11.82,0.0,-0.0
2017-12-29 15:30:00,601611.XSHG,7300,10.27,74971.0,0.0
2017-12-29 15:30:00,000738.XSHE,1700,15.29,25993.0,0.0
2017-12-29 15:30:00,600170.XSHG,20100,3.72,74772.0,0.0
2017-12-29 15:30:00,002572.XSHE,100,36.8,3679.9999999999995,0.0
2017-12-29 15:30:00,000623.XSHE,5000,22.5,112500.0,0.0
2017-12-29 15:30:00,601229.XSHG,23800,14.18,337484.0,0.0
2017-12-29 15:30:00,300059.XSHE,3800,12.95,49210.0,0.0
2017-12-29 15:30:00,002468.XSHE,2700,24.69,66663.0,0.0
2017-12-29 15:30:00,601628.XSHG,11100,30.45,337995.0,0.0
2017-12-29 15:30:00,601985.XSHG,9000,7.35,66150.0,0.0
2017-12-29 15:30:00,600909.XSHG,46800,7.27,340236.0,0.0
2017-12-29 15:30:00,600900.XSHG,4200,15.59,65478.0,0.0
2017-12-29 15:30:00,601336.XSHG,4800,70.2,336960.0,0.0
2017-12-29 15:30:00,002426.XSHE,6500,5.83,37895.0,0.0
2017-12-29 15:30:00,002424.XSHE,7300,15.4,112420.0,0.0
2017-12-29 15:30:00,002008.XSHE,2100,49.4,103740.0,0.0
2017-12-29 15:30:00,600009.XSHG,1400,45.01,63014.0,0.0
2017-12-29 15:30:00,002292.XSHE,3500,14.29,50015.0,0.0
2017-12-29 15:30:00,002558.XSHE,1300,36.8,47839.99999999999,0.0
2017-12-29 15:30:00,000002.XSHE,3200,31.06,99392.0,0.0
2017-12-29 15:30:00,600741.XSHG,2300,29.69,68287.0,0.0
2017-12-29 15:30:00,000723.XSHE,5200,6.89,35828.0,0.0
2017-12-29 15:30:00,600682.XSHG,600,37.79,22674.0,0.0
2017-12-29 15:30:00,600489.XSHG,6700,9.89,66263.0,0.0
2017-12-29 15:30:00,601390.XSHG,8900,8.39,74671.0,0.0
2017-12-29 15:30:00,600219.XSHG,18000,3.68,66240.0,0.0
2017-12-29 15:30:00,600958.XSHG,24500,13.86,339570.0,0.0
2017-12-29 15:30:00,600406.XSHG,2400,18.28,43872.0,0.0
2017-12-29 15:30:00,601288.XSHG,88100,3.83,337423.0,0.0
2017-12-29 15:30:00,600023.XSHG,12400,5.33,66092.0,0.0
2017-12-29 15:30:00,600522.XSHG,3300,13.94,46002.0,0.0
2017-12-29 15:30:00,600104.XSHG,2100,32.04,67284.0,0.0
2017-12-29 15:30:00,600703.XSHG,4200,25.39,106638.0,0.0
2017-12-29 15:30:00,600804.XSHG,2700,17.03,45981.0,0.0
2017-12-29 15:30:00,600100.XSHG,3100,9.8,30380.000000000004,0.0
2017-12-29 15:30:00,601899.XSHG,14400,4.59,66096.0,0.0
2017-12-29 15:30:00,000938.XSHE,400,72.03,28812.0,0.0
2017-12-29 15:30:00,600663.XSHG,5200,19.03,98956.0,0.0
2017-12-29 15:30:00,601318.XSHG,4800,69.98,335904.0,0.0
2017-12-29 15:30:00,600016.XSHG,40200,8.39,337278.0,0.0
2017-12-29 15:30:00,600038.XSHG,500,46.53,23265.0,0.0
2017-12-29 15:30:00,600795.XSHG,21200,3.12,66144.0,0.0
2017-12-29 15:30:00,600029.XSHG,5600,11.92,66752.0,0.0
2017-12-29 15:30:00,000630.XSHE,22700,2.92,66284.0,0.0
2017-12-29 15:30:00,601155.XSHG,3400,29.3,99620.0,0.0
2017-12-29 15:30:00,601088.XSHG,1500,23.17,34755.0,0.0
