date,sec_id,quantity,avg_price,market_value,pnl
2015-05-22 15:30:00,002146.XSHE,0,20.74,0.0,0.0
2015-05-22 15:30:00,601318.XSHG,0,85.57,0.0,0.0
2015-05-22 15:30:00,600252.XSHG,0,25.08,0.0,0.0
2015-05-22 15:30:00,600893.XSHG,0,64.11,0.0,0.0
2015-05-22 15:30:00,600519.XSHG,0,253.95,0.0,0.0
2015-05-22 15:30:00,000338.XSHE,0,31.89,0.0,0.0
2015-05-22 15:30:00,600875.XSHG,0,29.06,0.0,0.0
2015-05-22 15:30:00,000503.XSHE,0,61.73,0.0,-0.0
2015-05-22 15:30:00,600188.XSHG,0,15.13,0.0,0.0
2015-05-22 15:30:00,000623.XSHE,0,40.69,0.0,0.0
2015-05-22 15:30:00,600705.XSHG,0,26.36,0.0,0.0
2015-05-22 15:30:00,000917.XSHE,0,36.1,0.0,-0.0
2015-05-22 15:30:00,600153.XSHG,0,17.06,0.0,-0.0
2015-05-22 15:30:00,600109.XSHG,0,28.2,0.0,0.0
2015-05-22 15:30:00,600637.XSHG,0,70.58,0.0,0.0
2015-05-22 15:30:00,600804.XSHG,0,47.27,0.0,-0.0
2015-05-22 15:30:00,000937.XSHE,0,9.34,0.0,0.0
2015-05-22 15:30:00,000538.XSHE,5700,71.46,407321.99999999994,0.0
2015-05-22 15:30:00,300124.XSHE,7200,56.96,410112.0,0.0
2015-05-22 15:30:00,002024.XSHE,20600,19.91,410146.0,0.0
2015-05-22 15:30:00,601088.XSHG,19200,21.36,410112.0,0.0
2015-05-22 15:30:00,000559.XSHE,22800,18.0,410400.0,0.0
2015-05-22 15:30:00,601216.XSHG,15700,26.09,409613.0,0.0
2015-05-22 15:30:00,000156.XSHE,7400,55.25,408850.0,0.0
2015-05-22 15:30:00,000883.XSHE,37000,11.1,410700.0,0.0
2015-05-22 15:30:00,601618.XSHG,42800,9.6,410880.0,0.0
2015-05-22 15:30:00,603699.XSHG,14300,28.64,409552.0,0.0
2015-05-22 15:30:00,601006.XSHG,31200,13.15,410280.0,0.0
2015-05-22 15:30:00,000895.XSHE,15500,26.5,410750.0,0.0
2015-05-22 15:30:00,600118.XSHG,6500,62.52,406380.0,0.0
2015-05-22 15:30:00,600588.XSHG,7800,52.57,410046.0,0.0
2015-05-22 15:30:00,600348.XSHG,38800,10.59,410892.0,0.0
2015-05-22 15:30:00,600000.XSHG,23100,17.76,410256.00000000006,0.0
2015-05-22 15:30:00,000651.XSHE,7000,58.72,411040.0,0.0
2015-05-22 15:30:00,601607.XSHG,13900,29.52,410328.0,0.0
2015-05-22 15:30:00,000333.XSHE,10700,38.12,407884.0,0.0
2015-05-22 15:30:00,002500.XSHE,15400,26.54,408716.0,0.0
2015-05-25 15:30:00,000538.XSHE,0,71.46,0.0,0.0
2015-05-25 15:30:00,300124.XSHE,0,56.96,0.0,-0.0
2015-05-25 15:30:00,002024.XSHE,21000,19.910190476190476,418320.00000000006,206.00000000004925
2015-05-25 15:30:00,601088.XSHG,0,21.36,0.0,0.0
2015-05-25 15:30:00,000559.XSHE,0,18.0,0.0,0.0
2015-05-25 15:30:00,601216.XSHG,0,26.09,0.0,0.0
2015-05-25 15:30:00,000156.XSHE,0,55.25,0.0,0.0
2015-05-25 15:30:00,000883.XSHE,0,11.1,0.0,0.0
2015-05-25 15:30:00,601618.XSHG,0,9.6,0.0,0.0
2015-05-25 15:30:00,603699.XSHG,0,28.64,0.0,0.0
2015-05-25 15:30:00,601006.XSHG,0,13.15,0.0,0.0
2015-05-25 15:30:00,000895.XSHE,0,26.5,0.0,0.0
2015-05-25 15:30:00,600118.XSHG,6097,62.52,419290.69,38106.249999999956
2015-05-25 15:30:00,600588.XSHG,0,52.57,0.0,-0.0
2015-05-25 15:30:00,600348.XSHG,0,10.59,0.0,0.0
2015-05-25 15:30:00,600000.XSHG,0,17.76,0.0,0.0
2015-05-25 15:30:00,000651.XSHE,6985,58.72,419239.7,9080.50000000003
2015-05-25 15:30:00,601607.XSHG,0,29.52,0.0,0.0
2015-05-25 15:30:00,000333.XSHE,0,38.12,0.0,0.0
2015-05-25 15:30:00,002500.XSHE,0,26.54,0.0,0.0
2015-05-25 15:30:00,600079.XSHG,8900,46.64,415096.0,0.0
2015-05-25 15:30:00,600177.XSHG,17000,24.53,417010.0,0.0
2015-05-25 15:30:00,600436.XSHG,2300,178.06,409538.0,0.0
2015-05-25 15:30:00,601318.XSHG,4500,91.58,412110.0,0.0
2015-05-25 15:30:00,600369.XSHG,16100,25.99,418439.0,0.0
2015-05-25 15:30:00,300251.XSHE,11200,37.15,416080.0,0.0
2015-05-25 15:30:00,000402.XSHE,30400,13.78,418912.0,0.0
2015-05-25 15:30:00,600036.XSHG,21800,19.22,418996.0,0.0
2015-05-25 15:30:00,600519.XSHG,1400,286.83,401562.0,0.0
2015-05-25 15:30:00,000831.XSHE,11100,37.46,415806.0,0.0
2015-05-25 15:30:00,000400.XSHE,12300,33.95,417585.00000000006,0.0
2015-05-25 15:30:00,300058.XSHE,11700,35.58,416286.0,0.0
2015-05-25 15:30:00,601669.XSHG,24100,17.33,417652.99999999994,0.0
2015-05-25 15:30:00,600880.XSHG,23600,17.69,417484.00000000006,0.0
2015-05-25 15:30:00,002038.XSHE,5900,70.65,416835.00000000006,0.0
2015-05-25 15:30:00,000876.XSHE,16600,25.24,418984.0,0.0
2015-05-25 15:30:00,601336.XSHG,6200,67.45,418190.0,0.0
2015-05-26 15:30:00,002024.XSHE,0,19.910190476190476,0.0,0.0
2015-05-26 15:30:00,600118.XSHG,5955,62.52,450495.75000000006,78189.15000000001
2015-05-26 15:30:00,000651.XSHE,0,58.72,0.0,0.0
2015-05-26 15:30:00,600079.XSHG,0,46.64,0.0,0.0
2015-05-26 15:30:00,600177.XSHG,0,24.53,0.0,0.0
2015-05-26 15:30:00,600436.XSHG,0,178.06,0.0,0.0
2015-05-26 15:30:00,601318.XSHG,0,91.58,0.0,0.0
2015-05-26 15:30:00,600369.XSHG,0,25.99,0.0,0.0
2015-05-26 15:30:00,300251.XSHE,0,37.15,0.0,0.0
2015-05-26 15:30:00,000402.XSHE,0,13.78,0.0,0.0
2015-05-26 15:30:00,600036.XSHG,0,19.22,0.0,-0.0
2015-05-26 15:30:00,600519.XSHG,0,286.83,0.0,-0.0
2015-05-26 15:30:00,000831.XSHE,0,37.46,0.0,0.0
2015-05-26 15:30:00,000400.XSHE,0,33.95,0.0,-0.0
2015-05-26 15:30:00,300058.XSHE,0,35.58,0.0,0.0
2015-05-26 15:30:00,601669.XSHG,0,17.33,0.0,-0.0
2015-05-26 15:30:00,600880.XSHG,24700,17.714048582995954,450281.0,12743.999999999953
2015-05-26 15:30:00,002038.XSHE,0,70.65,0.0,0.0
2015-05-26 15:30:00,000876.XSHE,17800,25.244044943820224,450340.0,996.0000000000193
2015-05-26 15:30:00,601336.XSHG,0,67.45,0.0,-0.0
2015-05-26 15:30:00,002294.XSHE,11800,37.96,447928.0,0.0
2015-05-26 15:30:00,600383.XSHG,30900,14.58,450522.0,0.0
2015-05-26 15:30:00,600009.XSHG,13200,33.88,447216.00000000006,0.0
2015-05-26 15:30:00,000869.XSHE,8200,54.61,447802.0,0.0
2015-05-26 15:30:00,002344.XSHE,15900,28.24,449016.0,0.0
2015-05-26 15:30:00,002456.XSHE,10700,42.0,449400.0,0.0
2015-05-26 15:30:00,600867.XSHG,13200,34.02,449064.00000000006,0.0
2015-05-26 15:30:00,000883.XSHE,0,0.0,0.0,0.0
2015-05-26 15:30:00,000917.XSHE,11400,39.44,449616.0,0.0
2015-05-26 15:30:00,002673.XSHE,6500,68.94,448110.0,0.0
2015-05-26 15:30:00,000895.XSHE,16500,27.24,449460.0,0.0
2015-05-26 15:30:00,600170.XSHG,37700,11.93,449761.0,0.0
2015-05-26 15:30:00,600804.XSHG,9700,46.29,449013.0,0.0
2015-05-26 15:30:00,600276.XSHG,7000,63.93,447510.0,0.0
2015-05-26 15:30:00,002007.XSHE,6700,66.79,447493.00000000006,0.0
2015-05-26 15:30:00,002410.XSHE,12300,36.61,450303.0,0.0
2015-05-27 15:30:00,600118.XSHG,0,62.52,0.0,0.0
2015-05-27 15:30:00,600880.XSHG,0,17.714048582995954,0.0,0.0
2015-05-27 15:30:00,000876.XSHE,0,25.244044943820224,0.0,-0.0
2015-05-27 15:30:00,002294.XSHE,0,37.96,0.0,-0.0
2015-05-27 15:30:00,600383.XSHG,0,14.58,0.0,-0.0
2015-05-27 15:30:00,600009.XSHG,0,33.88,0.0,-0.0
2015-05-27 15:30:00,000869.XSHE,0,54.61,0.0,-0.0
2015-05-27 15:30:00,002344.XSHE,0,28.24,0.0,0.0
2015-05-27 15:30:00,002456.XSHE,10267,42.0,429776.62,-1437.3800000000058
2015-05-27 15:30:00,600867.XSHG,0,34.02,0.0,-0.0
2015-05-27 15:30:00,000917.XSHE,10019,39.44,429714.91000000003,34565.55000000003
2015-05-27 15:30:00,002673.XSHE,0,68.94,0.0,0.0
2015-05-27 15:30:00,000895.XSHE,0,27.24,0.0,-0.0
2015-05-27 15:30:00,600170.XSHG,32748,11.93,429653.75999999995,38970.11999999998
2015-05-27 15:30:00,600804.XSHG,0,46.29,0.0,-0.0
2015-05-27 15:30:00,600276.XSHG,0,63.93,0.0,0.0
2015-05-27 15:30:00,002007.XSHE,0,66.79,0.0,-0.0
2015-05-27 15:30:00,002410.XSHE,0,36.61,0.0,-0.0
2015-05-27 15:30:00,000538.XSHE,5800,73.8,428040.0,0.0
2015-05-27 15:30:00,000063.XSHE,12700,33.69,427863.0,0.0
2015-05-27 15:30:00,002422.XSHE,9100,46.8,425880.0,0.0
2015-05-27 15:30:00,000338.XSHE,13000,32.88,427440.00000000006,0.0
2015-05-27 15:30:00,002024.XSHE,20200,21.26,429452.00000000006,0.0
2015-05-27 15:30:00,601939.XSHG,63500,6.76,429260.0,0.0
2015-05-27 15:30:00,600177.XSHG,17100,24.99,427329.0,0.0
2015-05-27 15:30:00,600108.XSHG,0,0.0,0.0,0.0
2015-05-27 15:30:00,601318.XSHG,4700,91.06,427982.0,0.0
2015-05-27 15:30:00,600153.XSHG,23800,17.99,428161.99999999994,0.0
2015-05-27 15:30:00,000002.XSHE,27900,15.4,429660.0,0.0
2015-05-27 15:30:00,600252.XSHG,0,0.0,0.0,0.0
2015-05-27 15:30:00,601857.XSHG,32100,13.35,428535.0,0.0
2015-05-27 15:30:00,002153.XSHE,0,0.0,0.0,0.0
2015-05-27 15:30:00,000651.XSHE,7200,59.43,427896.0,0.0
2015-05-27 15:30:00,600111.XSHG,16400,26.12,428368.0,0.0
2015-05-27 15:30:00,000792.XSHE,13800,31.05,428490.0,0.0
2015-05-28 15:30:00,002456.XSHE,0,42.0,0.0,0.0
2015-05-28 15:30:00,000917.XSHE,10019,39.44,429714.91000000003,34565.55000000003
2015-05-28 15:30:00,600170.XSHG,0,11.93,0.0,0.0
2015-05-28 15:30:00,000538.XSHE,0,73.8,0.0,-0.0
2015-05-28 15:30:00,000063.XSHE,0,33.69,0.0,-0.0
2015-05-28 15:30:00,002422.XSHE,0,46.8,0.0,-0.0
2015-05-28 15:30:00,000338.XSHE,0,32.88,0.0,-0.0
2015-05-28 15:30:00,002024.XSHE,20200,21.26,386426.0,-43026.00000000005
2015-05-28 15:30:00,601939.XSHG,0,6.76,0.0,-0.0
2015-05-28 15:30:00,600177.XSHG,0,24.99,0.0,-0.0
2015-05-28 15:30:00,601318.XSHG,0,91.06,0.0,-0.0
2015-05-28 15:30:00,600153.XSHG,0,17.99,0.0,-0.0
2015-05-28 15:30:00,000002.XSHE,0,15.4,0.0,-0.0
2015-05-28 15:30:00,601857.XSHG,0,13.35,0.0,-0.0
2015-05-28 15:30:00,000651.XSHE,0,59.43,0.0,-0.0
2015-05-28 15:30:00,600111.XSHG,16400,26.12,385564.0,-42803.99999999999
2015-05-28 15:30:00,000792.XSHE,0,31.05,0.0,-0.0
2015-05-28 15:30:00,000783.XSHE,24900,17.42,433758.00000000006,0.0
2015-05-28 15:30:00,601989.XSHG,25200,17.26,434952.00000000006,0.0
2015-05-28 15:30:00,600688.XSHG,48100,9.05,435305.00000000006,0.0
2015-05-28 15:30:00,601088.XSHG,21000,20.73,435330.0,0.0
2015-05-28 15:30:00,000503.XSHE,7100,61.02,433242.0,0.0
2015-05-28 15:30:00,600023.XSHG,40100,10.85,435085.0,0.0
2015-05-28 15:30:00,601333.XSHG,61000,7.13,434930.0,0.0
2015-05-28 15:30:00,600570.XSHG,3600,119.91,431676.0,0.0
2015-05-28 15:30:00,600519.XSHG,1600,261.11,417776.0,0.0
2015-05-28 15:30:00,000831.XSHE,12300,35.38,435174.00000000006,0.0
2015-05-28 15:30:00,000725.XSHE,84300,5.16,434988.0,0.0
2015-05-28 15:30:00,601866.XSHG,44400,9.8,435120.00000000006,0.0
2015-05-28 15:30:00,601958.XSHG,30600,14.22,435132.0,0.0
2015-05-28 15:30:00,002153.XSHE,2500,169.22,423050.0,0.0
2015-05-28 15:30:00,600276.XSHG,7100,60.83,431893.0,0.0
2015-05-28 15:30:00,000937.XSHE,44900,9.69,435081.0,0.0
2015-05-28 15:30:00,002399.XSHE,10300,42.0,432600.0,0.0
2015-05-28 15:30:00,002410.XSHE,13500,32.2,434700.00000000006,0.0
2015-05-28 15:30:00,000858.XSHE,16100,27.0,434700.0,0.0
2015-05-29 15:30:00,000917.XSHE,10019,39.44,429714.91000000003,34565.55000000003
2015-05-29 15:30:00,002024.XSHE,0,21.26,0.0,-0.0
2015-05-29 15:30:00,600111.XSHG,0,26.12,0.0,-0.0
2015-05-29 15:30:00,000783.XSHE,0,17.42,0.0,-0.0
2015-05-29 15:30:00,601989.XSHG,0,17.26,0.0,0.0
2015-05-29 15:30:00,600688.XSHG,0,9.05,0.0,-0.0
2015-05-29 15:30:00,601088.XSHG,0,20.73,0.0,-0.0
2015-05-29 15:30:00,000503.XSHE,6992,61.02,436300.8,9648.959999999968
2015-05-29 15:30:00,600023.XSHG,0,10.85,0.0,0.0
2015-05-29 15:30:00,601333.XSHG,0,7.13,0.0,0.0
2015-05-29 15:30:00,600570.XSHG,0,119.72999999999999,0.0,0.0
2015-05-29 15:30:00,600519.XSHG,1600,261.11,422128.0,4351.999999999953
2015-05-29 15:30:00,000831.XSHE,0,35.38,0.0,-0.0
2015-05-29 15:30:00,000725.XSHE,86500,5.156947976878612,435960.0,-10115.999999999969
2015-05-29 15:30:00,601866.XSHG,0,9.8,0.0,-0.0
2015-05-29 15:30:00,601958.XSHG,0,14.22,0.0,-0.0
2015-05-29 15:30:00,002153.XSHE,0,169.22,0.0,0.0
2015-05-29 15:30:00,600276.XSHG,0,60.83,0.0,0.0
2015-05-29 15:30:00,000937.XSHE,0,9.69,0.0,0.0
2015-05-29 15:30:00,002399.XSHE,0,42.0,0.0,0.0
2015-05-29 15:30:00,002410.XSHE,0,32.2,0.0,-0.0
2015-05-29 15:30:00,000858.XSHE,0,27.0,0.0,-0.0
2015-05-29 15:30:00,600038.XSHG,5300,80.84,428452.0,0.0
2015-05-29 15:30:00,000768.XSHE,10800,40.08,432864.0,0.0
2015-05-29 15:30:00,600373.XSHG,13200,32.98,435335.99999999994,0.0
2015-05-29 15:30:00,002415.XSHE,9600,45.36,435456.0,0.0
2015-05-29 15:30:00,300070.XSHE,7400,58.3,431420.0,0.0
2015-05-29 15:30:00,601318.XSHG,5100,85.44,435744.0,0.0
2015-05-29 15:30:00,000883.XSHE,33400,13.03,435202.0,0.0
2015-05-29 15:30:00,600489.XSHG,30000,14.52,435600.0,0.0
2015-05-29 15:30:00,600031.XSHG,33500,13.02,436170.0,0.0
2015-05-29 15:30:00,000400.XSHE,14200,30.71,436082.0,0.0
2015-05-29 15:30:00,600998.XSHG,14800,29.37,434676.0,0.0
2015-05-29 15:30:00,000157.XSHE,48800,8.93,435784.0,0.0
2015-05-29 15:30:00,002465.XSHE,10500,41.5,435750.0,0.0
2015-05-29 15:30:00,601607.XSHG,16100,26.97,434217.0,0.0
2015-05-29 15:30:00,600648.XSHG,11400,38.15,434910.0,0.0
2015-05-29 15:30:00,002653.XSHE,13800,31.56,435528.0,0.0
