date,sec_id,quantity,avg_price,market_value,pnl
2015-02-13 15:30:00,601158.XSHG,49500.0,8.07,399465.0,0.0
2015-02-13 15:30:00,000002.XSHE,31300.0,12.76,399388.0,0.0
2015-02-13 15:30:00,000725.XSHE,131500.0,3.04,399760.0,0.0
2015-02-13 15:30:00,600104.XSHG,17400.0,22.9,398460.0,0.0
2015-02-13 15:30:00,601668.XSHG,67600.0,5.91,399516.0,0.0
2015-02-13 15:30:00,601989.XSHG,46400.0,8.61,399504.0,0.0
2015-02-13 15:30:00,601808.XSHG,21600.0,18.43,398088.0,0.0
2015-02-13 15:30:00,601390.XSHG,47200.0,8.46,399312.00000000006,0.0
2015-02-13 15:30:00,000063.XSHE,20300.0,19.69,399707.0,0.0
2015-02-13 15:30:00,600153.XSHG,41900.0,9.53,399307.0,0.0
2015-02-13 15:30:00,600519.XSHG,2100.0,182.49,383229.0,0.0
2015-02-13 15:30:00,600048.XSHG,39500.0,10.11,399345.0,0.0
2015-02-13 15:30:00,000024.XSHE,15600.0,25.59,399204.0,0.0
2015-02-13 15:30:00,000338.XSHE,15100.0,26.33,397583.0,0.0
2015-02-13 15:30:00,000778.XSHE,74300.0,5.38,399734.0,0.0
2015-02-13 15:30:00,601186.XSHG,31800.0,12.54,398772.0,0.0
2015-02-13 15:30:00,600383.XSHG,43000.0,9.29,399469.99999999994,0.0
2015-02-13 15:30:00,600362.XSHG,23000.0,17.35,399050.00000000006,0.0
2015-02-13 15:30:00,000858.XSHE,18600.0,21.48,399528.0,0.0
2015-02-13 15:30:00,000157.XSHE,66000.0,6.05,399300.0,0.0
2015-02-16 15:30:00,601158.XSHG,48238.0,8.07,401822.54,12541.87999999999
2015-02-16 15:30:00,000002.XSHE,31700.0,12.758485804416404,400688.0,-3755.999999999989
2015-02-16 15:30:00,000725.XSHE,130037.0,3.04,401814.32999999996,6501.849999999977
2015-02-16 15:30:00,600104.XSHG,17350.0,22.9,401826.0,4511.000000000027
2015-02-16 15:30:00,601668.XSHG,66747.0,5.91,401816.93999999994,7342.169999999962
2015-02-16 15:30:00,601989.XSHG,45713.0,8.61,401817.26999999996,8228.339999999987
2015-02-16 15:30:00,601808.XSHG,21600.0,18.43,401112.0,3024.0000000000123
2015-02-16 15:30:00,601390.XSHG,48000.0,8.458333333333334,401280.0,-4720.0000000000555
2015-02-16 15:30:00,000063.XSHE,19478.0,19.69,401831.13999999996,18309.319999999956
2015-02-16 15:30:00,600153.XSHG,42100.0,9.530047505938242,401633.99999999994,418.99999999997067
2015-02-16 15:30:00,600519.XSHG,2100.0,182.49,384951.0,1721.9999999999857
2015-02-16 15:30:00,600048.XSHG,40300.0,10.107022332506203,401388.00000000006,-5924.999999999936
2015-02-16 15:30:00,000024.XSHE,16200.0,25.56,401436.0,-12635.99999999996
2015-02-16 15:30:00,000338.XSHE,15021.0,26.33,401811.75,6308.820000000025
2015-02-16 15:30:00,000778.XSHE,74400.0,5.38002688172043,401760.0,1486.0000000000362
2015-02-16 15:30:00,601186.XSHG,31714.0,12.54,401816.38,4122.820000000025
2015-02-16 15:30:00,600383.XSHG,43100.0,9.290046403712296,401261.0,860.0000000000707
2015-02-16 15:30:00,600362.XSHG,23000.0,17.35,401350.0,2299.999999999951
2015-02-16 15:30:00,000858.XSHE,18700.0,21.47951871657754,399993.0,-1674.0000000000055
2015-02-16 15:30:00,000157.XSHE,66100.0,6.050030257186082,401227.0,1320.000000000013
2015-02-17 15:30:00,601158.XSHG,48213.0,8.07,403542.80999999994,14463.899999999949
2015-02-17 15:30:00,000002.XSHE,31601.0,12.758485804416404,403544.76999999996,363.8600946372035
2015-02-17 15:30:00,000725.XSHE,130537.0,3.0401915165815057,403359.32999999996,6501.849999999977
2015-02-17 15:30:00,600104.XSHG,17106.0,22.9,403530.54,11803.140000000021
2015-02-17 15:30:00,601668.XSHG,67247.0,5.910669174833078,403482.0,6007.229999999991
2015-02-17 15:30:00,601989.XSHG,46213.0,8.61129833596607,403439.49,5485.559999999998
2015-02-17 15:30:00,601808.XSHG,0.0,18.43,0.0,0.0
2015-02-17 15:30:00,601390.XSHG,48300.0,8.457660455486543,403305.0,-5200.00000000006
2015-02-17 15:30:00,000063.XSHE,19878.0,19.70086628433444,402131.94,10518.119999999975
2015-02-17 15:30:00,600153.XSHG,40073.0,9.530047505938242,403535.11,21637.516294536836
2015-02-17 15:30:00,600519.XSHG,2200.0,182.47772727272726,400884.0,-566.9999999999845
2015-02-17 15:30:00,600048.XSHG,39993.0,10.107022332506203,403529.37,-680.774143920572
2015-02-17 15:30:00,000024.XSHE,16129.0,25.56,403547.58,-8709.659999999987
2015-02-17 15:30:00,000338.XSHE,15001.0,26.33,403526.89999999997,8550.570000000005
2015-02-17 15:30:00,000778.XSHE,74041.0,5.38002688172043,403523.45,5180.879650537658
2015-02-17 15:30:00,601186.XSHG,31914.0,12.540564015792443,403073.82,2854.2600000000075
2015-02-17 15:30:00,600383.XSHG,43020.0,9.290046403712296,403527.60000000003,3869.8037122970663
2015-02-17 15:30:00,600362.XSHG,22902.0,17.35,403533.24000000005,6183.53999999999
2015-02-17 15:30:00,000858.XSHE,18900.0,21.477301587301586,402003.0,-3917.9999999999795
2015-02-17 15:30:00,000157.XSHE,66300.0,6.050120663650075,403104.0,1981.0000000000282
2015-02-17 15:30:00,600008.XSHG,34500.0,11.67,402615.0,0.0
2015-02-25 15:30:00,601158.XSHG,46256.0,8.07,401964.63999999996,28678.719999999965
2015-02-25 15:30:00,000002.XSHE,32401.0,12.749634576258842,401772.4,-11328.509905362724
2015-02-25 15:30:00,000725.XSHE,131337.0,3.040312174025598,401891.22000000003,2585.740000000035
2015-02-25 15:30:00,600104.XSHG,16638.0,22.9,401974.08,20963.880000000026
2015-02-25 15:30:00,601668.XSHG,67547.0,5.910843856870032,401904.65,2644.8799999999833
2015-02-25 15:30:00,601989.XSHG,46413.0,8.611465106758883,401472.45,1788.5199999999595
2015-02-25 15:30:00,601390.XSHG,48600.0,8.45650205761317,401922.0,-9064.000000000071
2015-02-25 15:30:00,000063.XSHE,20378.0,19.69986357836883,400631.48,-812.3400000000297
2015-02-25 15:30:00,600153.XSHG,40073.0,9.530047505938242,401932.19,20034.596294536797
2015-02-25 15:30:00,600519.XSHG,2185.0,182.47772727272726,401952.60000000003,3238.765909090944
2015-02-25 15:30:00,600048.XSHG,41193.0,10.096330545090684,401219.82,-14678.324143920527
2015-02-25 15:30:00,000024.XSHE,16429.0,25.539000547811796,401031.89,-18548.349999999988
2015-02-25 15:30:00,000338.XSHE,15101.0,26.33178796106218,401686.60000000003,4050.2700000000495
2015-02-25 15:30:00,000778.XSHE,72685.0,5.38002688172043,401948.05000000005,10900.796102150565
2015-02-25 15:30:00,601186.XSHG,31650.0,12.540564015792443,401955.0,5046.148900169165
2015-02-25 15:30:00,600383.XSHG,44020.0,9.286183468598432,401462.39999999997,-7315.396287703026
2015-02-25 15:30:00,600362.XSHG,23202.0,17.349612102404965,401858.64,-687.059999999991
2015-02-25 15:30:00,000858.XSHE,19300.0,21.46160621761658,399896.0,-14313.000000000025
2015-02-25 15:30:00,000157.XSHE,66600.0,6.05003003003003,401598.0,-1333.9999999999543
2015-02-25 15:30:00,600008.XSHG,0.0,11.67,0.0,0.0
2015-02-25 15:30:00,601808.XSHG,21100.0,18.97,400267.0,0.0
2015-02-26 15:30:00,601158.XSHG,45003.0,8.07,413577.56999999995,50403.359999999964
2015-02-26 15:30:00,000002.XSHE,32185.0,12.749634576258842,413577.25,3230.261163109162
2015-02-26 15:30:00,000725.XSHE,133837.0,3.041240314711178,413556.32999999996,6525.850000000028
2015-02-26 15:30:00,600104.XSHG,16638.0,22.9,411291.36,30281.160000000003
2015-02-26 15:30:00,601668.XSHG,63921.0,5.910843856870032,413568.87,35741.81982501069
2015-02-26 15:30:00,601989.XSHG,46157.0,8.611465106758883,413566.72000000003,16087.325067330257
2015-02-26 15:30:00,601390.XSHG,47867.0,8.45650205761317,413570.88,8783.496008230431
2015-02-26 15:30:00,000063.XSHE,20578.0,19.702780639517933,411560.0,6116.179999999984
2015-02-26 15:30:00,600153.XSHG,40473.0,9.536668734847014,412824.6,26847.00629453677
2015-02-26 15:30:00,600519.XSHG,2185.0,182.47772727272726,407808.39999999997,9094.565909090898
2015-02-26 15:30:00,600048.XSHG,40427.0,10.096330545090684,413568.21,5403.855053618946
2015-02-26 15:30:00,000024.XSHE,16225.0,25.539000547811796,413575.25,-795.0338882464094
2015-02-26 15:30:00,000338.XSHE,15201.0,26.337170580882834,412707.14999999997,12355.820000000022
2015-02-26 15:30:00,000778.XSHE,73185.0,5.3818713383596295,413495.25,19622.99610215054
2015-02-26 15:30:00,601186.XSHG,30276.0,12.540564015792443,413570.16000000003,33892.04385786801
2015-02-26 15:30:00,600383.XSHG,43764.0,9.286183468598432,413569.8,7169.266680258175
2015-02-26 15:30:00,600362.XSHG,22736.0,17.349612102404965,413567.84,19107.059239720744
2015-02-26 15:30:00,000858.XSHE,19400.0,21.460360824742267,411668.0,-4663.000000000003
2015-02-26 15:30:00,000157.XSHE,65334.0,6.05003003003003,413564.22000000003,18291.55801801805
2015-02-26 15:30:00,601808.XSHG,21600.0,18.973240740740742,412776.0,2953.9999999999563
2015-02-27 15:30:00,601158.XSHG,45403.0,8.079074290245138,413167.3,46353.08999999996
2015-02-27 15:30:00,000002.XSHE,32385.0,12.749636833005738,412908.75,11.761163109177701
2015-02-27 15:30:00,000725.XSHE,130905.0,3.041240314711178,413659.80000000005,15546.23660273324
2015-02-27 15:30:00,600104.XSHG,16938.0,22.92585901523202,412609.68,24291.480000000018
2015-02-27 15:30:00,601668.XSHG,64521.0,5.915485658545114,413579.61,31906.559825010718
2015-02-27 15:30:00,601989.XSHG,46157.0,8.611465106758883,413566.72000000003,16087.325067330257
2015-02-27 15:30:00,601390.XSHG,48167.0,8.457271243626748,413272.86,5911.476008230449
2015-02-27 15:30:00,000063.XSHE,20120.0,19.702780639517933,413667.19999999995,17247.253532899173
2015-02-27 15:30:00,600153.XSHG,40573.0,9.538254349085925,413033.14,26037.546294536758
2015-02-27 15:30:00,600519.XSHG,2166.0,182.47772727272726,413814.30000000005,18567.54272727277
2015-02-27 15:30:00,600048.XSHG,40527.0,10.096561673609719,412970.13,3786.7750536189155
2015-02-27 15:30:00,000024.XSHE,16140.0,25.539000547811796,413668.2,1468.7311583176024
2015-02-27 15:30:00,000338.XSHE,15301.0,26.340783608914446,411443.89,8403.56000000007
2015-02-27 15:30:00,000778.XSHE,73685.0,5.383419337692196,413372.85000000003,16695.596102150565
2015-02-27 15:30:00,601186.XSHG,30260.0,12.540564015792443,413654.2,34176.73288212068
2015-02-27 15:30:00,600383.XSHG,43681.0,9.286183468598432,413659.07,8029.2899081519045
2015-02-27 15:30:00,600362.XSHG,22836.0,17.352766717475884,412646.52,16378.73923972072
2015-02-27 15:30:00,000858.XSHE,19348.0,21.460360824742267,413660.24,-1554.8212371134016
2015-02-27 15:30:00,000157.XSHE,66034.0,6.0522558376288265,413372.83999999997,13718.17801801806
2015-02-27 15:30:00,601808.XSHG,21545.0,18.973240740740742,413664.0,4885.528240740694
2015-03-02 15:30:00,601158.XSHG,45074.0,8.079074290245138,414680.8,50524.605441490596
2015-03-02 15:30:00,000002.XSHE,32385.0,12.749636833005738,413556.45,659.4611631091639
2015-03-02 15:30:00,000725.XSHE,130403.0,3.041240314711178,414681.54000000004,18094.679240718255
2015-03-02 15:30:00,600104.XSHG,17038.0,22.933806784833898,413682.64,22936.440000000064
2015-03-02 15:30:00,601668.XSHG,64921.0,5.918347686803797,414195.98,29970.929825010706
2015-03-02 15:30:00,601989.XSHG,46357.0,8.61288251898677,414431.57999999996,15164.185067330242
2015-03-02 15:30:00,601390.XSHG,48367.0,8.457737382756209,414505.19,5429.806008230464
2015-03-02 15:30:00,000063.XSHE,20220.0,19.70647608640459,413499.0,15034.053532899203
2015-03-02 15:30:00,600153.XSHG,40573.0,9.538254349085925,413844.6,26849.006294536743
2015-03-02 15:30:00,600519.XSHG,2166.0,182.47772727272726,413121.18,17874.422727272722
2015-03-02 15:30:00,600048.XSHG,40527.0,10.096561673609719,413780.67000000004,4597.3150536189705
2015-03-02 15:30:00,000024.XSHE,16240.0,25.53826778581788,412820.80000000005,-1920.6688416823351
2015-03-02 15:30:00,000338.XSHE,15291.0,26.340783608914446,414691.92000000004,11914.99783608922
2015-03-02 15:30:00,000778.XSHE,72879.0,5.383419337692196,414681.51,22343.29208833048
2015-03-02 15:30:00,601186.XSHG,30660.0,12.553211582448771,414216.6,29335.13288212067
2015-03-02 15:30:00,600383.XSHG,43286.0,9.286183468598432,414679.88,12718.14237824826
2015-03-02 15:30:00,600362.XSHG,22152.0,17.352766717475884,414685.44,30286.951674474192
2015-03-02 15:30:00,000858.XSHE,19448.0,21.459227747691966,413075.51999999996,-4263.541237113375
2015-03-02 15:30:00,000157.XSHE,65304.0,6.0522558376288265,414680.39999999997,19443.884779487093
2015-03-02 15:30:00,601808.XSHG,21545.0,18.973240740740742,413448.55000000005,4670.078240740737
2015-03-03 15:30:00,601158.XSHG,44205.0,8.079074290245138,406243.94999999995,49108.47099971363
2015-03-03 15:30:00,000002.XSHE,33285.0,12.734775088985755,406077.0,-17799.98883689087
2015-03-03 15:30:00,000725.XSHE,131003.0,3.0415094368776425,406109.3,7662.439240718208
2015-03-03 15:30:00,600104.XSHG,17238.0,22.939679777236336,404058.72000000003,8624.520000000068
2015-03-03 15:30:00,601668.XSHG,65221.0,5.919735210668178,405674.62,19583.569825010734
2015-03-03 15:30:00,601989.XSHG,46322.0,8.61288251898677,406243.94,7277.995955494783
2015-03-03 15:30:00,601390.XSHG,48362.0,8.457737382756209,406240.8,-2792.2953048557524
2015-03-03 15:30:00,000063.XSHE,20420.0,19.70739208947604,404316.0,1891.0535328992519
2015-03-03 15:30:00,600153.XSHG,41073.0,9.542414571749402,405801.24000000005,13865.646294536826
2015-03-03 15:30:00,600519.XSHG,2166.0,182.47772727272726,402767.69999999995,7520.942727272721
2015-03-03 15:30:00,600048.XSHG,42127.0,10.079221281989723,406104.28,-18503.074946381024
2015-03-03 15:30:00,000024.XSHE,16840.0,25.485954206750733,405338.8,-23844.668841682345
2015-03-03 15:30:00,000338.XSHE,15391.0,26.34032370631608,404321.57,-1082.3521639108076
2015-03-03 15:30:00,000778.XSHE,70897.0,5.383419337692196,406239.81000000006,24571.529215636416
2015-03-03 15:30:00,601186.XSHG,30499.0,12.553211582448771,406246.68,23386.279946894938
2015-03-03 15:30:00,600383.XSHG,44086.0,9.284619553185857,405591.19999999995,-3730.5376217517364
