date,sec_id,quantity,avg_price,market_value,pnl
2015-01-05 15:30:00,601888.XSHG,100.0,46.36,4636.0,0.0
2015-01-05 15:30:00,600008.XSHG,11100.0,12.09,134199.0,0.0
2015-01-05 15:30:00,600352.XSHG,3600.0,21.55,77580.0,0.0
2015-01-05 15:30:00,000778.XSHE,7500.0,6.24,46800.0,0.0
2015-01-05 15:30:00,600019.XSHG,6300.0,7.47,47061.0,0.0
2015-01-05 15:30:00,000725.XSHE,15000.0,3.46,51900.0,0.0
2015-01-05 15:30:00,601555.XSHG,29800.0,22.09,658282.0,0.0
2015-01-05 15:30:00,002415.XSHE,2800.0,24.26,67928.0,0.0
2015-01-05 15:30:00,600519.XSHG,600.0,202.52,121512.0,0.0
2015-01-05 15:30:00,600373.XSHG,7300.0,13.57,99061.0,0.0
2015-01-05 15:30:00,000425.XSHE,5000.0,14.91,74550.0,0.0
2015-01-05 15:30:00,600177.XSHG,800.0,11.92,9536.0,0.0
2015-01-05 15:30:00,600150.XSHG,1900.0,37.01,70319.0,0.0
2015-01-05 15:30:00,601098.XSHG,5900.0,16.67,98353.00000000001,0.0
2015-01-05 15:30:00,002129.XSHE,2400.0,21.25,51000.0,0.0
2015-01-05 15:30:00,601989.XSHG,7700.0,9.42,72534.0,0.0
2015-01-05 15:30:00,000768.XSHE,3700.0,19.33,71521.0,0.0
2015-01-05 15:30:00,600485.XSHG,1100.0,39.61,43571.0,0.0
2015-01-05 15:30:00,600655.XSHG,5400.0,12.1,65340.0,0.0
2015-01-05 15:30:00,600398.XSHG,1000.0,10.09,10090.0,0.0
2015-01-05 15:30:00,601179.XSHG,7200.0,7.99,57528.0,0.0
2015-01-05 15:30:00,000063.XSHE,2400.0,19.01,45624.00000000001,0.0
2015-01-05 15:30:00,000401.XSHE,1800.0,13.37,24066.0,0.0
2015-01-05 15:30:00,002673.XSHE,17400.0,37.71,656154.0,0.0
2015-01-05 15:30:00,601928.XSHG,9000.0,10.95,98550.0,0.0
2015-01-05 15:30:00,000333.XSHE,3100.0,29.88,92628.0,0.0
2015-01-05 15:30:00,600108.XSHG,1800.0,9.55,17190.0,0.0
2015-01-05 15:30:00,600703.XSHG,3500.0,14.65,51275.0,0.0
2015-01-05 15:30:00,000839.XSHE,1300.0,11.48,14924.0,0.0
