date,sec_id,quantity,avg_price,market_value,pnl
2015-02-13 15:30:00,600783.XSHG,13900,30.29,421031.0,0.0
2015-02-13 15:30:00,600518.XSHG,0,0.0,0.0,0.0
2015-02-13 15:30:00,000063.XSHE,21300,19.69,419397.0,0.0
2015-02-13 15:30:00,002422.XSHE,12900,32.58,420282.0,0.0
2015-02-13 15:30:00,002230.XSHE,11100,37.82,419802.0,0.0
2015-02-13 15:30:00,000413.XSHE,53600,7.84,420224.0,0.0
2015-02-13 15:30:00,601186.XSHG,33500,12.54,420090.0,0.0
2015-02-13 15:30:00,002594.XSHE,0,0.0,0.0,0.0
2015-02-13 15:30:00,601989.XSHG,48800,8.61,420168.0,0.0
2015-02-13 15:30:00,600048.XSHG,41600,10.11,420576.0,0.0
2015-02-13 15:30:00,601766.XSHG,34700,12.11,420217.0,0.0
2015-02-13 15:30:00,600498.XSHG,23600,17.77,419372.0,0.0
2015-02-13 15:30:00,600705.XSHG,19800,21.19,419562.0,0.0
2015-02-13 15:30:00,000826.XSHE,16200,25.98,420876.0,0.0
2015-02-13 15:30:00,600157.XSHG,94300,4.46,420578.0,0.0
2015-02-13 15:30:00,600196.XSHG,18800,22.35,420180.0,0.0
2015-02-13 15:30:00,600011.XSHG,56100,7.49,420189.0,0.0
2015-02-13 15:30:00,601299.XSHG,32600,12.89,420214.0,0.0
2015-02-13 15:30:00,002146.XSHE,27300,15.4,420420.0,0.0
2015-02-16 15:30:00,600783.XSHG,0,30.29,0.0,0.0
2015-02-16 15:30:00,000063.XSHE,0,19.69,0.0,0.0
2015-02-16 15:30:00,002422.XSHE,0,32.58,0.0,0.0
2015-02-16 15:30:00,002230.XSHE,0,37.82,0.0,0.0
2015-02-16 15:30:00,000413.XSHE,0,7.84,0.0,0.0
2015-02-16 15:30:00,601186.XSHG,0,12.54,0.0,0.0
2015-02-16 15:30:00,601989.XSHG,0,8.61,0.0,0.0
2015-02-16 15:30:00,600048.XSHG,0,10.11,0.0,-0.0
2015-02-16 15:30:00,601766.XSHG,0,12.11,0.0,-0.0
2015-02-16 15:30:00,600498.XSHG,0,17.77,0.0,0.0
2015-02-16 15:30:00,600705.XSHG,20200,21.187227722772278,425210.0,-2771.9999999999936
2015-02-16 15:30:00,000826.XSHE,16400,25.979024390243904,424760.0,-1296.0000000000448
2015-02-16 15:30:00,600157.XSHG,0,4.46,0.0,0.0
2015-02-16 15:30:00,600196.XSHG,0,22.35,0.0,0.0
2015-02-16 15:30:00,600011.XSHG,0,7.49,0.0,-0.0
2015-02-16 15:30:00,601299.XSHG,0,12.89,0.0,0.0
2015-02-16 15:30:00,002146.XSHE,0,15.4,0.0,-0.0
2015-02-16 15:30:00,600518.XSHG,19200,22.19,426048.0,0.0
2015-02-16 15:30:00,300251.XSHE,0,0.0,0.0,0.0
2015-02-16 15:30:00,600058.XSHG,28300,15.03,425349.0,0.0
2015-02-16 15:30:00,601818.XSHG,104400,4.08,425952.0,0.0
2015-02-16 15:30:00,002594.XSHE,0,0.0,0.0,0.0
2015-02-16 15:30:00,600309.XSHG,19600,21.66,424536.0,0.0
2015-02-16 15:30:00,000963.XSHE,8100,52.18,422658.0,0.0
2015-02-16 15:30:00,600998.XSHG,16800,25.31,425208.0,0.0
2015-02-16 15:30:00,601992.XSHG,46300,9.2,425959.99999999994,0.0
2015-02-16 15:30:00,601628.XSHG,11200,37.94,424928.0,0.0
2015-02-16 15:30:00,300133.XSHE,13600,31.19,424184.0,0.0
2015-02-16 15:30:00,000792.XSHE,15800,26.92,425336.0,0.0
2015-02-16 15:30:00,600085.XSHG,19100,22.21,424211.0,0.0
2015-02-16 15:30:00,600795.XSHG,116100,3.67,426087.0,0.0
2015-02-16 15:30:00,601633.XSHG,8500,49.91,424235.0,0.0
2015-02-16 15:30:00,002415.XSHE,14100,30.1,424410.0,0.0
2015-02-16 15:30:00,600415.XSHG,0,0.0,0.0,0.0
2015-02-17 15:30:00,600705.XSHG,0,21.187227722772278,0.0,-0.0
2015-02-17 15:30:00,000826.XSHE,0,25.979024390243904,0.0,0.0
2015-02-17 15:30:00,600518.XSHG,0,22.19,0.0,-0.0
2015-02-17 15:30:00,600058.XSHG,0,15.03,0.0,0.0
2015-02-17 15:30:00,601818.XSHG,0,4.08,0.0,0.0
2015-02-17 15:30:00,600309.XSHG,0,21.66,0.0,-0.0
2015-02-17 15:30:00,000963.XSHE,0,52.18,0.0,0.0
2015-02-17 15:30:00,600998.XSHG,0,25.31,0.0,-0.0
2015-02-17 15:30:00,601992.XSHG,0,9.2,0.0,0.0
2015-02-17 15:30:00,601628.XSHG,0,37.94,0.0,0.0
2015-02-17 15:30:00,300133.XSHE,0,31.19,0.0,-0.0
2015-02-17 15:30:00,000792.XSHE,0,26.92,0.0,-0.0
2015-02-17 15:30:00,600085.XSHG,0,22.21,0.0,0.0
2015-02-17 15:30:00,600795.XSHG,0,3.67,0.0,0.0
2015-02-17 15:30:00,601633.XSHG,0,49.91,0.0,0.0
2015-02-17 15:30:00,002415.XSHE,0,30.1,0.0,-0.0
2015-02-17 15:30:00,600886.XSHG,41500,9.75,404625.0,0.0
2015-02-17 15:30:00,000156.XSHE,10400,38.69,402376.0,0.0
2015-02-17 15:30:00,600489.XSHG,35400,11.42,404268.0,0.0
2015-02-17 15:30:00,300017.XSHE,5500,72.7,399850.0,0.0
2015-02-17 15:30:00,600048.XSHG,40100,10.09,404609.0,0.0
2015-02-17 15:30:00,600570.XSHG,5000,79.64,398200.0,0.0
2015-02-17 15:30:00,600485.XSHG,9200,43.91,403971.99999999994,0.0
2015-02-17 15:30:00,000783.XSHE,28100,14.36,403516.0,0.0
2015-02-17 15:30:00,603000.XSHG,7000,57.14,399980.0,0.0
2015-02-17 15:30:00,000333.XSHE,12800,31.59,404352.0,0.0
2015-02-17 15:30:00,601899.XSHG,115900,3.49,404491.0,0.0
2015-02-17 15:30:00,600867.XSHG,23500,17.2,404200.0,0.0
2015-02-17 15:30:00,601668.XSHG,67400,6.0,404400.0,0.0
2015-02-17 15:30:00,000166.XSHE,25600,15.79,404224.0,0.0
2015-02-17 15:30:00,601231.XSHG,10200,39.57,403614.0,0.0
2015-02-17 15:30:00,000002.XSHE,31600,12.77,403532.0,0.0
2015-02-17 15:30:00,002653.XSHE,17600,22.91,403216.0,0.0
2015-02-17 15:30:00,600863.XSHG,103400,3.91,404294.0,0.0
2015-02-17 15:30:00,002153.XSHE,3800,104.05,395390.0,0.0
2015-02-17 15:30:00,600880.XSHG,31200,12.93,403416.0,0.0
2015-02-25 15:30:00,600886.XSHG,0,9.75,0.0,0.0
2015-02-25 15:30:00,000156.XSHE,0,38.69,0.0,-0.0
2015-02-25 15:30:00,600489.XSHG,0,11.42,0.0,-0.0
2015-02-25 15:30:00,300017.XSHE,0,72.7,0.0,-0.0
2015-02-25 15:30:00,600048.XSHG,0,10.09,0.0,-0.0
2015-02-25 15:30:00,600570.XSHG,0,79.64,0.0,-0.0
2015-02-25 15:30:00,600485.XSHG,0,43.91,0.0,-0.0
2015-02-25 15:30:00,000783.XSHE,0,14.36,0.0,-0.0
2015-02-25 15:30:00,603000.XSHG,0,57.14,0.0,-0.0
2015-02-25 15:30:00,000333.XSHE,0,31.59,0.0,0.0
2015-02-25 15:30:00,601899.XSHG,0,3.49,0.0,-0.0
2015-02-25 15:30:00,600867.XSHG,0,17.2,0.0,-0.0
2015-02-25 15:30:00,601668.XSHG,0,6.0,0.0,-0.0
2015-02-25 15:30:00,000166.XSHE,0,15.79,0.0,-0.0
2015-02-25 15:30:00,601231.XSHG,0,39.57,0.0,-0.0
2015-02-25 15:30:00,000002.XSHE,0,12.77,0.0,-0.0
2015-02-25 15:30:00,002653.XSHE,0,22.91,0.0,-0.0
2015-02-25 15:30:00,600863.XSHG,0,3.91,0.0,0.0
2015-02-25 15:30:00,002153.XSHE,0,104.05,0.0,-0.0
2015-02-25 15:30:00,600880.XSHG,0,12.93,0.0,-0.0
2015-02-25 15:30:00,600642.XSHG,59100,7.46,440886.0,0.0
2015-02-25 15:30:00,000063.XSHE,22400,19.66,440384.0,0.0
2015-02-25 15:30:00,600518.XSHG,19800,22.21,439758.0,0.0
2015-02-25 15:30:00,000793.XSHE,30400,14.48,440192.0,0.0
2015-02-25 15:30:00,600150.XSHG,12300,35.63,438249.00000000006,0.0
2015-02-25 15:30:00,600079.XSHG,15000,29.31,439650.0,0.0
2015-02-25 15:30:00,002594.XSHE,8800,49.89,439032.0,0.0
2015-02-25 15:30:00,000061.XSHE,34900,12.62,440438.0,0.0
2015-02-25 15:30:00,600588.XSHG,11100,39.49,438339.0,0.0
2015-02-25 15:30:00,002024.XSHE,37700,11.68,440336.0,0.0
2015-02-25 15:30:00,600705.XSHG,21900,20.13,440847.0,0.0
2015-02-25 15:30:00,600547.XSHG,18300,23.99,439017.0,0.0
2015-02-25 15:30:00,000792.XSHE,17000,25.92,440640.0,0.0
2015-02-25 15:30:00,600340.XSHG,9000,48.69,438210.0,0.0
2015-02-25 15:30:00,601318.XSHG,6400,68.16,436224.0,0.0
2015-02-25 15:30:00,600196.XSHG,19500,22.55,439725.0,0.0
2015-02-25 15:30:00,603993.XSHG,39800,11.07,440586.0,0.0
2015-02-25 15:30:00,601216.XSHG,0,0.0,0.0,0.0
2015-02-26 15:30:00,600642.XSHG,0,7.46,0.0,-0.0
2015-02-26 15:30:00,000063.XSHE,22346,19.66,446920.0,7597.639999999997
2015-02-26 15:30:00,600518.XSHG,0,22.21,0.0,-0.0
2015-02-26 15:30:00,000793.XSHE,0,14.48,0.0,0.0
2015-02-26 15:30:00,600150.XSHG,0,35.63,0.0,0.0
2015-02-26 15:30:00,600079.XSHG,0,29.31,0.0,-0.0
2015-02-26 15:30:00,002594.XSHE,9000,49.876444444444445,443520.0,-5367.9999999999945
2015-02-26 15:30:00,000061.XSHE,33119,12.62,446775.31,28813.53000000003
2015-02-26 15:30:00,600588.XSHG,0,39.49,0.0,0.0
2015-02-26 15:30:00,002024.XSHE,0,11.68,0.0,0.0
2015-02-26 15:30:00,600705.XSHG,21480,20.13,446784.0,14391.600000000037
2015-02-26 15:30:00,600547.XSHG,0,23.99,0.0,0.0
2015-02-26 15:30:00,000792.XSHE,0,25.92,0.0,0.0
2015-02-26 15:30:00,600340.XSHG,0,48.69,0.0,0.0
2015-02-26 15:30:00,601318.XSHG,6394,68.16,446748.78,10933.74000000005
2015-02-26 15:30:00,600196.XSHG,0,22.55,0.0,0.0
2015-02-26 15:30:00,603993.XSHG,0,11.07,0.0,0.0
2015-02-26 15:30:00,600549.XSHG,13800,32.17,443946.0,0.0
2015-02-26 15:30:00,600058.XSHG,29300,15.23,446239.0,0.0
2015-02-26 15:30:00,601168.XSHG,50300,8.87,446160.99999999994,0.0
2015-02-26 15:30:00,600166.XSHG,69600,6.42,446832.0,0.0
2015-02-26 15:30:00,000156.XSHE,11600,38.43,445788.0,0.0
2015-02-26 15:30:00,000338.XSHE,16400,27.15,445260.0,0.0
2015-02-26 15:30:00,600583.XSHG,46000,9.7,446199.99999999994,0.0
2015-02-26 15:30:00,601989.XSHG,49800,8.96,446208.00000000006,0.0
2015-02-26 15:30:00,600570.XSHG,5800,76.21,442017.99999999994,0.0
2015-02-26 15:30:00,600998.XSHG,18400,24.2,445280.0,0.0
2015-02-26 15:30:00,000826.XSHE,16000,27.92,446720.0,0.0
2015-02-26 15:30:00,002456.XSHE,19900,22.38,445362.0,0.0
2015-02-26 15:30:00,601299.XSHG,34400,12.98,446512.0,0.0
2015-02-27 15:30:00,000063.XSHE,0,19.66,0.0,0.0
2015-02-27 15:30:00,002594.XSHE,0,49.876444444444445,0.0,0.0
2015-02-27 15:30:00,000061.XSHE,0,12.62,0.0,0.0
2015-02-27 15:30:00,600705.XSHG,0,20.13,0.0,0.0
2015-02-27 15:30:00,601318.XSHG,0,68.16,0.0,0.0
2015-02-27 15:30:00,600549.XSHG,0,32.17,0.0,-0.0
2015-02-27 15:30:00,600058.XSHG,0,15.23,0.0,0.0
2015-02-27 15:30:00,601168.XSHG,0,8.87,0.0,0.0
2015-02-27 15:30:00,600166.XSHG,0,6.42,0.0,-0.0
2015-02-27 15:30:00,000156.XSHE,0,38.43,0.0,-0.0
2015-02-27 15:30:00,000338.XSHE,0,27.15,0.0,-0.0
2015-02-27 15:30:00,600583.XSHG,0,9.7,0.0,-0.0
2015-02-27 15:30:00,601989.XSHG,0,8.96,0.0,0.0
2015-02-27 15:30:00,600570.XSHG,0,76.21,0.0,0.0
2015-02-27 15:30:00,600998.XSHG,0,24.2,0.0,0.0
2015-02-27 15:30:00,000826.XSHE,0,27.92,0.0,-0.0
2015-02-27 15:30:00,002456.XSHE,0,22.38,0.0,0.0
2015-02-27 15:30:00,601299.XSHG,0,12.98,0.0,-0.0
2015-02-27 15:30:00,600030.XSHG,13600,29.53,401608.0,0.0
2015-02-27 15:30:00,600886.XSHG,38500,10.45,402325.0,0.0
2015-02-27 15:30:00,601800.XSHG,29000,13.84,401360.0,0.0
2015-02-27 15:30:00,601600.XSHG,74400,5.41,402504.0,0.0
2015-02-27 15:30:00,603288.XSHG,8400,47.9,402360.0,0.0
2015-02-27 15:30:00,002038.XSHE,9400,42.41,398653.99999999994,0.0
2015-02-27 15:30:00,600276.XSHG,9900,40.36,399564.0,0.0
2015-02-27 15:30:00,000503.XSHE,9500,42.28,401660.0,0.0
2015-02-27 15:30:00,600277.XSHG,46100,8.72,401992.00000000006,0.0
2015-02-27 15:30:00,600648.XSHG,12600,31.8,400680.0,0.0
2015-02-27 15:30:00,600637.XSHG,9500,42.33,402135.0,0.0
