date,sec_id,quantity,avg_price,market_value,pnl
2015/7/30 15:30,002007.XSHE,0,46.1,0.00 ,0
2015/7/30 15:30,002594.XSHE,7800,51.8,404040.00 ,0
2015/7/30 15:30,000002.XSHE,29000,14.08,408320.00 ,0
2015/7/30 15:30,600315.XSHG,10500,38.73,406665.00 ,0
2015/7/30 15:30,002422.XSHE,20300,20.05,407015.00 ,0
2015/7/30 15:30,000960.XSHE,26400,15.43,407352.00 ,0
2015/7/30 15:30,600705.XSHG,20300,20.04,406812.00 ,0
2015/7/30 15:30,002236.XSHE,10700,38.1,407670.00 ,0
2015/7/30 15:30,300104.XSHE,8700,46.58,405246.00 ,0
2015/7/30 15:30,600547.XSHG,23600,17.29,408044.00 ,0
2015/7/30 15:30,300133.XSHE,11500,35.44,407560.00 ,0
2015/7/30 15:30,601800.XSHG,28900,14.12,408068.00 ,0
2015/7/30 15:30,000792.XSHE,20100,20.24,406824.00 ,0
2015/7/30 15:30,600485.XSHG,11000,36.99,406890.00 ,0
2015/7/30 15:30,600597.XSHG,21700,18.79,407743.00 ,0
2015/7/30 15:30,601021.XSHG,4000,101.5,406000.00 ,0
2015/7/30 15:30,600837.XSHG,23600,17.28,407808.00 ,0
2015/7/30 15:30,600038.XSHG,6200,65.8,407960.00 ,0
2015/7/31 15:30,002252.XSHE,4955,84.97150353,423801.15 ,2767.35
2015/7/31 15:30,300024.XSHE,0,91.44,0.00 ,0
2015/7/31 15:30,600570.XSHG,0,72,0.00 ,0
2015/7/31 15:30,002594.XSHE,0,51.8,0.00 ,0
2015/7/31 15:30,000002.XSHE,30400,14.08460526,431072.00 ,2900
2015/7/31 15:30,600315.XSHG,0,38.73,0.00 ,0
2015/7/31 15:30,002422.XSHE,0,20.05,0.00 ,0
2015/7/31 15:30,000960.XSHE,0,15.43,0.00 ,0
2015/7/31 15:30,600705.XSHG,0,20.04,0.00 ,0
2015/7/31 15:30,002236.XSHE,0,38.1,0.00 ,0
2015/7/31 15:30,300104.XSHE,0,46.58,0.00 ,0
2015/7/31 15:30,600547.XSHG,0,17.29,0.00 ,0
2015/7/31 15:30,300133.XSHE,0,35.44,0.00 ,0
2015/7/31 15:30,601800.XSHG,0,14.12,0.00 ,0
2015/7/31 15:30,000792.XSHE,0,20.24,0.00 ,0
2015/7/31 15:30,600485.XSHG,0,36.99,0.00 ,0
2015/7/31 15:30,600597.XSHG,0,18.79,0.00 ,0
2015/7/31 15:30,601021.XSHG,0,101.5,0.00 ,0
2015/7/31 15:30,600837.XSHG,0,17.28,0.00 ,0
2015/7/31 15:30,600038.XSHG,0,65.8,0.00 ,0
2015/7/31 15:30,600023.XSHG,52300,8.25,431475.00 ,0
2015/7/31 15:30,002230.XSHE,11500,37.27,428605.00 ,0
2015/7/31 15:30,601998.XSHG,56800,7.6,431680.00 ,0
2015/7/31 15:30,000831.XSHE,24400,17.65,430660.00 ,0
2015/7/31 15:30,002673.XSHE,17700,24.37,431349.00 ,0
2015/7/31 15:30,600111.XSHG,30400,14.17,430768.00 ,0
2015/7/31 15:30,600009.XSHG,15200,28.26,429552.00 ,0
2015/7/31 15:30,600030.XSHG,20700,20.79,430353.00 ,0
2015/7/31 15:30,601669.XSHG,43900,9.83,431537.00 ,0
2015/7/31 15:30,603993.XSHG,27900,15.42,430218.00 ,0
2015/7/31 15:30,300251.XSHE,15300,28.19,431307.00 ,0
2015/7/31 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/7/31 15:30,601318.XSHG,12900,33.37,430473.00 ,0
2015/7/31 15:30,002465.XSHE,11800,36.31,428458.00 ,0
2015/7/31 15:30,600958.XSHG,17900,23.98,429242.00 ,0
2015/7/31 15:30,601106.XSHG,42000,10.26,430920.00 ,0
2015/8/3 15:30,002252.XSHE,4273,84.97150353,382433.50 ,19350.26541
2015/8/3 15:30,000002.XSHE,0,14.08460526,0.00 ,0
2015/8/3 15:30,600023.XSHG,0,8.25,0.00 ,0
2015/8/3 15:30,002230.XSHE,0,37.27,0.00 ,0
2015/8/3 15:30,601998.XSHG,0,7.6,0.00 ,0
2015/8/3 15:30,000831.XSHE,0,17.65,0.00 ,0
2015/8/3 15:30,002673.XSHE,0,24.37,0.00 ,0
2015/8/3 15:30,600111.XSHG,0,14.17,0.00 ,0
2015/8/3 15:30,600009.XSHG,0,28.26,0.00 ,0
2015/8/3 15:30,600030.XSHG,0,20.79,0.00 ,0
2015/8/3 15:30,601669.XSHG,0,9.83,0.00 ,0
2015/8/3 15:30,603993.XSHG,0,15.42,0.00 ,0
2015/8/3 15:30,300251.XSHE,15300,28.19,388161.00 ,-43146
2015/8/3 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/3 15:30,601318.XSHG,0,33.37,0.00 ,0
2015/8/3 15:30,002465.XSHE,11800,36.31,385624.00 ,-42834
2015/8/3 15:30,600958.XSHG,0,23.98,0.00 ,0
2015/8/3 15:30,601106.XSHG,0,10.26,0.00 ,0
2015/8/3 15:30,601009.XSHG,21600,17.63,380808.00 ,0
2015/8/3 15:30,000625.XSHE,21900,17.4,381060.00 ,0
2015/8/3 15:30,601168.XSHG,51000,7.49,381990.00 ,0
2015/8/3 15:30,600497.XSHG,36500,10.47,382155.00 ,0
2015/8/3 15:30,601111.XSHG,34000,11.23,381820.00 ,0
2015/8/3 15:30,300003.XSHE,9100,41.98,382018.00 ,0
2015/8/3 15:30,300059.XSHE,8300,45.61,378563.00 ,0
2015/8/3 15:30,600188.XSHG,33900,11.27,382053.00 ,0
2015/8/3 15:30,000876.XSHE,21800,17.54,382372.00 ,0
2015/8/3 15:30,002304.XSHE,5800,65.66,380828.00 ,0
2015/8/3 15:30,000046.XSHE,29400,13,382200.00 ,0
2015/8/3 15:30,300104.XSHE,7900,48.3,381570.00 ,0
2015/8/3 15:30,000623.XSHE,13800,27.65,381570.00 ,0
2015/8/3 15:30,601788.XSHG,17000,22.46,381820.00 ,0
2015/8/3 15:30,300002.XSHE,28600,13.35,381810.00 ,0
2015/8/3 15:30,000539.XSHE,42100,9.07,381847.00 ,0
2015/8/3 15:30,000061.XSHE,24600,15.49,381054.00 ,0
2015/8/3 15:30,600570.XSHG,6300,59.81,376803.00 ,0
2015/8/3 15:30,600050.XSHG,60900,6.27,381843.00 ,0
2015/8/4 15:30,002252.XSHE,5373,86.54350169,497808.45 ,32810.21541
2015/8/4 15:30,300251.XSHE,0,28.19,0.00 ,0
2015/8/4 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/4 15:30,002465.XSHE,0,36.31,0.00 ,0
2015/8/4 15:30,601009.XSHG,0,17.63,0.00 ,0
2015/8/4 15:30,000625.XSHE,0,17.4,0.00 ,0
2015/8/4 15:30,601168.XSHG,0,7.49,0.00 ,0
2015/8/4 15:30,600497.XSHG,0,10.47,0.00 ,0
2015/8/4 15:30,601111.XSHG,0,11.23,0.00 ,0
2015/8/4 15:30,300003.XSHE,0,41.98,0.00 ,0
2015/8/4 15:30,300059.XSHE,10300,46.15757282,498829.00 ,23406
2015/8/4 15:30,600188.XSHG,0,11.27,0.00 ,0
2015/8/4 15:30,000876.XSHE,0,17.54,0.00 ,0
2015/8/4 15:30,002304.XSHE,0,65.66,0.00 ,0
2015/8/4 15:30,000046.XSHE,0,13,0.00 ,0
2015/8/4 15:30,300104.XSHE,9700,48.79731959,494506.00 ,21172
2015/8/4 15:30,000623.XSHE,0,27.65,0.00 ,0
2015/8/4 15:30,601788.XSHG,0,22.46,0.00 ,0
2015/8/4 15:30,300002.XSHE,0,13.35,0.00 ,0
2015/8/4 15:30,000539.XSHE,0,9.07,0.00 ,0
2015/8/4 15:30,000061.XSHE,0,15.49,0.00 ,0
2015/8/4 15:30,600570.XSHG,0,59.81,0.00 ,0
2015/8/4 15:30,600050.XSHG,0,6.27,0.00 ,0
2015/8/4 15:30,600873.XSHG,51800,9.62,498316.00 ,0
2015/8/4 15:30,600519.XSHG,2300,211.97,487531.00 ,0
2015/8/4 15:30,000002.XSHE,33700,14.79,498423.00 ,0
2015/8/4 15:30,600688.XSHG,64800,7.69,498312.00 ,0
2015/8/4 15:30,601668.XSHG,68700,7.26,498762.00 ,0
2015/8/4 15:30,002673.XSHE,20500,24.31,498355.00 ,0
2015/8/4 15:30,601099.XSHG,52500,9.49,498225.00 ,0
2015/8/4 15:30,000826.XSHE,11900,41.57,494683.00 ,0
2015/8/4 15:30,300024.XSHE,5900,84.08,496072.00 ,0
2015/8/4 15:30,600066.XSHG,23300,21.39,498387.00 ,0
2015/8/4 15:30,600010.XSHG,108400,4.6,498640.00 ,0
2015/8/4 15:30,601021.XSHG,4300,114.25,491275.00 ,0
2015/8/4 15:30,600958.XSHG,20200,24.6,496920.00 ,0
2015/8/5 15:30,002252.XSHE,4313,86.54350169,388170.00 ,14907.8772
2015/8/5 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/5 15:30,300059.XSHE,0,46.15757282,0.00 ,0
2015/8/5 15:30,300104.XSHE,8183,48.79731959,388119.69 ,-11188.77619
2015/8/5 15:30,600873.XSHG,0,9.62,0.00 ,0
2015/8/5 15:30,600519.XSHG,0,211.97,0.00 ,0
2015/8/5 15:30,000002.XSHE,0,14.79,0.00 ,0
2015/8/5 15:30,600688.XSHG,0,7.69,0.00 ,0
2015/8/5 15:30,601668.XSHG,0,7.26,0.00 ,0
2015/8/5 15:30,002673.XSHE,0,24.31,0.00 ,0
2015/8/5 15:30,601099.XSHG,0,9.49,0.00 ,0
2015/8/5 15:30,000826.XSHE,0,41.57,0.00 ,0
2015/8/5 15:30,300024.XSHE,4809,84.08,388134.39 ,-16206.33
2015/8/5 15:30,600066.XSHG,0,21.39,0.00 ,0
2015/8/5 15:30,600010.XSHG,0,4.6,0.00 ,0
2015/8/5 15:30,601021.XSHG,3613,114.25,388144.59 ,-24640.66
2015/8/5 15:30,600958.XSHG,16306,24.6,388082.80 ,-13044.8
2015/8/5 15:30,002594.XSHE,6500,59.45,386425.00 ,0
2015/8/5 15:30,600535.XSHG,8800,43.82,385616.00 ,0
2015/8/5 15:30,601288.XSHG,112500,3.45,388125.00 ,0
2015/8/5 15:30,002230.XSHE,10200,37.73,384846.00 ,0
2015/8/5 15:30,601939.XSHG,64000,6.06,387840.00 ,0
2015/8/5 15:30,601969.XSHG,22300,17.37,387351.00 ,0
2015/8/5 15:30,601398.XSHG,80500,4.82,388010.00 ,0
2015/8/5 15:30,000960.XSHE,26100,14.83,387063.00 ,0
2015/8/5 15:30,600705.XSHG,21900,17.67,386973.00 ,0
2015/8/5 15:30,000100.XSHE,78200,4.96,387872.00 ,0
2015/8/5 15:30,002385.XSHE,27300,14.18,387114.00 ,0
2015/8/5 15:30,000686.XSHE,24900,15.56,387444.00 ,0
2015/8/5 15:30,603288.XSHG,11500,33.52,385480.00 ,0
2015/8/5 15:30,002375.XSHE,18800,20.55,386340.00 ,0
2015/8/5 15:30,600583.XSHG,32600,11.87,386962.00 ,0
2015/8/6 15:30,002252.XSHE,0,86.54350169,0.00 ,0
2015/8/6 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/6 15:30,300104.XSHE,8883,48.54536375,405064.80 ,-26163.66619
2015/8/6 15:30,300024.XSHE,0,84.08,0.00 ,0
2015/8/6 15:30,601021.XSHG,0,114.25,0.00 ,0
2015/8/6 15:30,600958.XSHG,0,24.6,0.00 ,0
2015/8/6 15:30,002594.XSHE,0,59.45,0.00 ,0
2015/8/6 15:30,600535.XSHG,0,43.82,0.00 ,0
2015/8/6 15:30,601288.XSHG,0,3.45,0.00 ,0
2015/8/6 15:30,002230.XSHE,0,37.73,0.00 ,0
2015/8/6 15:30,601939.XSHG,0,6.06,0.00 ,0
2015/8/6 15:30,601969.XSHG,0,17.37,0.00 ,0
2015/8/6 15:30,601398.XSHG,0,4.82,0.00 ,0
2015/8/6 15:30,000960.XSHE,0,14.83,0.00 ,0
2015/8/6 15:30,600705.XSHG,0,17.67,0.00 ,0
2015/8/6 15:30,000100.XSHE,0,4.96,0.00 ,0
2015/8/6 15:30,002385.XSHE,0,14.18,0.00 ,0
2015/8/6 15:30,000686.XSHE,0,15.56,0.00 ,0
2015/8/6 15:30,603288.XSHG,0,33.52,0.00 ,0
2015/8/6 15:30,002375.XSHE,20600,20.47223301,404996.00 ,-16732
2015/8/6 15:30,600583.XSHG,0,11.87,0.00 ,0
2015/8/6 15:30,600809.XSHG,21300,19.05,405765.00 ,0
2015/8/6 15:30,601998.XSHG,53300,7.61,405613.00 ,0
2015/8/6 15:30,600011.XSHG,38000,10.66,405080.00 ,0
2015/8/6 15:30,600027.XSHG,49600,8.18,405728.00 ,0
2015/8/6 15:30,000568.XSHE,16300,24.75,403425.00 ,0
2015/8/6 15:30,601111.XSHG,36400,11.13,405132.00 ,0
2015/8/6 15:30,601216.XSHG,34200,11.84,404928.00 ,0
2015/8/6 15:30,600999.XSHG,19300,20.96,404528.00 ,0
2015/8/6 15:30,002673.XSHE,17900,22.63,405077.00 ,0
2015/8/6 15:30,000338.XSHE,17800,22.73,404594.00 ,0
2015/8/6 15:30,600804.XSHG,16700,24.2,404140.00 ,0
2015/8/6 15:30,601788.XSHG,18500,21.82,403670.00 ,0
2015/8/6 15:30,002081.XSHE,18900,21.4,404460.00 ,0
2015/8/6 15:30,600578.XSHG,61000,6.64,405040.00 ,0
2015/8/6 15:30,600208.XSHG,69400,5.84,405296.00 ,0
2015/8/6 15:30,601808.XSHG,20600,19.68,405408.00 ,0
2015/8/6 15:30,600783.XSHG,16800,24,403200.00 ,0
2015/8/7 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/7 15:30,300104.XSHE,0,48.54536375,0.00 ,0
2015/8/7 15:30,002375.XSHE,0,20.47223301,0.00 ,0
2015/8/7 15:30,600809.XSHG,0,19.05,0.00 ,0
2015/8/7 15:30,601998.XSHG,0,7.61,0.00 ,0
2015/8/7 15:30,600011.XSHG,0,10.66,0.00 ,0
2015/8/7 15:30,600027.XSHG,0,8.18,0.00 ,0
2015/8/7 15:30,000568.XSHE,0,24.75,0.00 ,0
2015/8/7 15:30,601111.XSHG,0,11.13,0.00 ,0
2015/8/7 15:30,601216.XSHG,34800,11.85172414,435696.00 ,23256
2015/8/7 15:30,600999.XSHG,0,20.96,0.00 ,0
2015/8/7 15:30,002673.XSHE,0,22.63,0.00 ,0
2015/8/7 15:30,000338.XSHE,0,22.73,0.00 ,0
2015/8/7 15:30,600804.XSHG,0,24.2,0.00 ,0
2015/8/7 15:30,601788.XSHG,19800,21.83181818,435600.00 ,3330
2015/8/7 15:30,002081.XSHE,0,21.4,0.00 ,0
2015/8/7 15:30,600578.XSHG,0,6.64,0.00 ,0
2015/8/7 15:30,600208.XSHG,0,5.84,0.00 ,0
2015/8/7 15:30,601808.XSHG,0,19.68,0.00 ,0
2015/8/7 15:30,600783.XSHG,17100,24.02649123,436221.00 ,25368
2015/8/7 15:30,601231.XSHG,27900,15.62,435798.00 ,0
2015/8/7 15:30,601633.XSHG,13000,33.4,434200.00 ,0
2015/8/7 15:30,601006.XSHG,41200,10.59,436308.00 ,0
2015/8/7 15:30,000999.XSHE,14000,31.07,434980.00 ,0
2015/8/7 15:30,002153.XSHE,0,0,0.00 ,0
2015/8/7 15:30,300003.XSHE,10500,41.55,436275.00 ,0
2015/8/7 15:30,600674.XSHG,36400,11.97,435708.00 ,0
2015/8/7 15:30,000046.XSHE,35000,12.46,436100.00 ,0
2015/8/7 15:30,600637.XSHG,11600,37.61,436276.00 ,0
2015/8/7 15:30,603993.XSHG,30000,14.52,435600.00 ,0
2015/8/7 15:30,600588.XSHG,11600,37.61,436276.00 ,0
2015/8/7 15:30,601106.XSHG,42000,10.39,436380.00 ,0
2015/8/7 15:30,600570.XSHG,0,0,0.00 ,0
2015/8/7 15:30,002129.XSHE,25000,17.44,436000.00 ,0
2015/8/7 15:30,600741.XSHG,25400,17.14,435356.00 ,0
2015/8/10 15:30,002024.XSHE,31200,13.79,430248.00 ,0
2015/8/10 15:30,601216.XSHG,0,11.85172414,0.00 ,0
2015/8/10 15:30,601788.XSHG,0,21.83181818,0.00 ,0
2015/8/10 15:30,600783.XSHG,0,24.02649123,0.00 ,0
2015/8/10 15:30,601231.XSHG,0,15.62,0.00 ,0
2015/8/10 15:30,601633.XSHG,0,33.4,0.00 ,0
2015/8/10 15:30,601006.XSHG,0,10.59,0.00 ,0
2015/8/10 15:30,000999.XSHE,0,31.07,0.00 ,0
2015/8/10 15:30,300003.XSHE,0,41.55,0.00 ,0
2015/8/10 15:30,600674.XSHG,0,11.97,0.00 ,0
2015/8/10 15:30,000046.XSHE,0,12.46,0.00 ,0
2015/8/10 15:30,600637.XSHG,0,37.61,0.00 ,0
2015/8/10 15:30,603993.XSHG,0,14.52,0.00 ,0
2015/8/10 15:30,600588.XSHG,0,37.61,0.00 ,0
2015/8/10 15:30,601106.XSHG,0,10.39,0.00 ,0
2015/8/10 15:30,002129.XSHE,0,17.44,0.00 ,0
2015/8/10 15:30,600741.XSHG,0,17.14,0.00 ,0
2015/8/10 15:30,000725.XSHE,116500,3.91,455515.00 ,0
2015/8/10 15:30,600519.XSHG,2100,212.3,445830.00 ,0
2015/8/10 15:30,000002.XSHE,30200,15.07,455114.00 ,0
2015/8/10 15:30,600023.XSHG,49500,9.19,454905.00 ,0
2015/8/10 15:30,601898.XSHG,0,0,0.00 ,0
2015/8/10 15:30,000831.XSHE,0,0,0.00 ,0
2015/8/10 15:30,600036.XSHG,24400,18.62,454328.00 ,0
2015/8/10 15:30,002422.XSHE,21600,21,453600.00 ,0
2015/8/10 15:30,000598.XSHE,54000,8.43,455220.00 ,0
2015/8/10 15:30,002236.XSHE,11000,41.25,453750.00 ,0
2015/8/10 15:30,000338.XSHE,18800,24.2,454960.00 ,0
2015/8/10 15:30,000100.XSHE,84300,5.4,455220.00 ,0
2015/8/10 15:30,000629.XSHE,107600,4.23,455148.00 ,0
2015/8/10 15:30,600030.XSHG,0,0,0.00 ,0
2015/8/10 15:30,600150.XSHG,0,0,0.00 ,0
2015/8/10 15:30,300251.XSHE,15600,29.18,455208.00 ,0
2015/8/10 15:30,000581.XSHE,15700,28.84,452788.00 ,0
2015/8/10 15:30,600837.XSHG,25700,17.7,454890.00 ,0
2015/8/11 15:30,002024.XSHE,0,13.79,0.00 ,0
2015/8/11 15:30,000725.XSHE,0,3.91,0.00 ,0
2015/8/11 15:30,600519.XSHG,0,212.3,0.00 ,0
2015/8/11 15:30,000002.XSHE,27726,15.07,431693.82 ,13863
2015/8/11 15:30,600023.XSHG,0,9.19,0.00 ,0
2015/8/11 15:30,600036.XSHG,0,18.62,0.00 ,0
2015/8/11 15:30,002422.XSHE,0,21,0.00 ,0
2015/8/11 15:30,000598.XSHE,0,8.43,0.00 ,0
2015/8/11 15:30,002236.XSHE,0,41.25,0.00 ,0
2015/8/11 15:30,000338.XSHE,0,24.2,0.00 ,0
2015/8/11 15:30,000100.XSHE,0,5.4,0.00 ,0
2015/8/11 15:30,000629.XSHE,0,4.23,0.00 ,0
2015/8/11 15:30,300251.XSHE,0,29.18,0.00 ,0
2015/8/11 15:30,000581.XSHE,0,28.84,0.00 ,0
2015/8/11 15:30,600837.XSHG,0,17.7,0.00 ,0
2015/8/11 15:30,002456.XSHE,14300,30.1,430430.00 ,0
2015/8/11 15:30,601969.XSHG,23100,18.67,431277.00 ,0
2015/8/11 15:30,601939.XSHG,70700,6.1,431270.00 ,0
2015/8/11 15:30,600315.XSHG,10300,41.82,430746.00 ,0
2015/8/11 15:30,600649.XSHG,30400,14.18,431072.00 ,0
2015/8/11 15:30,601933.XSHG,0,0,0.00 ,0
2015/8/11 15:30,600497.XSHG,37400,11.54,431596.00 ,0
2015/8/11 15:30,601258.XSHG,79900,5.4,431460.00 ,0
2015/8/11 15:30,000069.XSHE,42400,10.16,430784.00 ,0
2015/8/11 15:30,300104.XSHE,8300,51.93,431019.00 ,0
2015/8/11 15:30,601318.XSHG,12300,34.87,428901.00 ,0
2015/8/11 15:30,600066.XSHG,19500,22.1,430950.00 ,0
2015/8/11 15:30,601021.XSHG,3900,109.89,428571.00 ,0
2015/8/11 15:30,600597.XSHG,21200,20.3,430360.00 ,0
2015/8/11 15:30,600958.XSHG,17700,24.36,431172.00 ,0
2015/8/11 15:30,002736.XSHE,19200,22.44,430848.00 ,0
2015/8/11 15:30,600783.XSHG,14800,28.98,428904.00 ,0
2015/8/11 15:30,000400.XSHE,17400,24.71,429954.00 ,0
2015/8/12 15:30,000002.XSHE,0,15.07,0.00 ,0
2015/8/12 15:30,002456.XSHE,0,30.1,0.00 ,0
2015/8/12 15:30,601969.XSHG,0,18.67,0.00 ,0
2015/8/12 15:30,601939.XSHG,74400,6.095524194,447144.00 ,-6363
2015/8/12 15:30,600315.XSHG,0,41.82,0.00 ,0
2015/8/12 15:30,600649.XSHG,0,14.18,0.00 ,0
2015/8/12 15:30,600497.XSHG,0,11.54,0.00 ,0
2015/8/12 15:30,601258.XSHG,0,5.4,0.00 ,0
2015/8/12 15:30,000069.XSHE,45100,10.14503326,446941.00 ,-10600
2015/8/12 15:30,300104.XSHE,9000,51.73322222,444600.00 ,-20999
2015/8/12 15:30,601318.XSHG,0,34.87,0.00 ,0
2015/8/12 15:30,600066.XSHG,0,22.1,0.00 ,0
2015/8/12 15:30,601021.XSHG,3900,109.89,445575.00 ,17004
2015/8/12 15:30,600597.XSHG,0,20.3,0.00 ,0
2015/8/12 15:30,600958.XSHG,18400,24.35543478,446016.00 ,-2124
2015/8/12 15:30,002736.XSHE,0,22.44,0.00 ,0
2015/8/12 15:30,600783.XSHG,0,28.98,0.00 ,0
2015/8/12 15:30,000400.XSHE,0,24.71,0.00 ,0
2015/8/12 15:30,600519.XSHG,2100,209.47,439887.00 ,0
2015/8/12 15:30,600688.XSHG,53200,8.4,446880.00 ,0
2015/8/12 15:30,600252.XSHG,16600,26.91,446706.00 ,0
2015/8/12 15:30,002422.XSHE,22000,20.26,445720.00 ,0
2015/8/12 15:30,002236.XSHE,11700,38.18,446706.00 ,0
2015/8/12 15:30,000338.XSHE,17400,25.65,446310.00 ,0
2015/8/12 15:30,600170.XSHG,45200,9.9,447480.00 ,0
2015/8/12 15:30,002252.XSHE,5300,84.4,447320.00 ,0
2015/8/12 15:30,002024.XSHE,0,0,0.00 ,0
2015/8/12 15:30,300024.XSHE,5100,86.2,439620.00 ,0
2015/8/12 15:30,600485.XSHG,11300,39.27,443751.00 ,0
2015/8/12 15:30,000503.XSHE,0,0,0.00 ,0
2015/8/12 15:30,601899.XSHG,95000,4.71,447450.00 ,0
2015/8/13 15:30,601939.XSHG,71148,6.095524194,428310.96 ,-5373.395323
2015/8/13 15:30,000069.XSHE,0,10.14503326,0.00 ,0
2015/8/13 15:30,300104.XSHE,0,51.73322222,0.00 ,0
2015/8/13 15:30,601021.XSHG,3482,109.89,428286.00 ,45649.02
2015/8/13 15:30,600958.XSHG,0,24.35543478,0.00 ,0
2015/8/13 15:30,600519.XSHG,2045,209.47,428447.95 ,81.8
2015/8/13 15:30,600688.XSHG,49804,8.4,428314.40 ,9960.8
2015/8/13 15:30,600252.XSHG,0,26.91,0.00 ,0
2015/8/13 15:30,002422.XSHE,20661,20.26,428302.53 ,9710.67
2015/8/13 15:30,002236.XSHE,10984,38.18,428266.16 ,8897.04
2015/8/13 15:30,000338.XSHE,16722,25.65,428250.42 ,-668.88
2015/8/13 15:30,600170.XSHG,0,9.9,0.00 ,0
2015/8/13 15:30,002252.XSHE,0,84.4,0.00 ,0
2015/8/13 15:30,300024.XSHE,0,86.2,0.00 ,0
2015/8/13 15:30,600485.XSHG,0,39.27,0.00 ,0
2015/8/13 15:30,601899.XSHG,0,4.71,0.00 ,0
2015/8/13 15:30,600023.XSHG,0,0,0.00 ,0
2015/8/13 15:30,000002.XSHE,28700,14.88,427056.00 ,0
2015/8/13 15:30,000538.XSHE,5600,75.42,422352.00 ,0
2015/8/13 15:30,600016.XSHG,46900,9.12,427728.00 ,0
2015/8/13 15:30,000598.XSHE,51000,8.39,427890.00 ,0
2015/8/13 15:30,600256.XSHG,48100,8.9,428090.00 ,0
2015/8/13 15:30,600674.XSHG,32300,13.22,427006.00 ,0
2015/8/13 15:30,600111.XSHG,0,0,0.00 ,0
2015/8/13 15:30,000623.XSHE,13800,30.93,426834.00 ,0
2015/8/13 15:30,300251.XSHE,14100,30.28,426948.00 ,0
2015/8/13 15:30,000166.XSHE,31300,13.64,426932.00 ,0
2015/8/13 15:30,600089.XSHG,29900,14.29,427271.00 ,0
2015/8/14 15:30,601939.XSHG,0,6.095524194,0.00 ,0
2015/8/14 15:30,601021.XSHG,3482,109.89,422714.80 ,40077.82
2015/8/14 15:30,600519.XSHG,0,209.47,0.00 ,0
2015/8/14 15:30,600688.XSHG,0,8.4,0.00 ,0
2015/8/14 15:30,002422.XSHE,0,20.26,0.00 ,0
2015/8/14 15:30,002236.XSHE,0,38.18,0.00 ,0
2015/8/14 15:30,000338.XSHE,0,25.65,0.00 ,0
2015/8/14 15:30,000002.XSHE,28700,14.88,429065.00 ,2009
2015/8/14 15:30,000538.XSHE,0,75.42,0.00 ,0
2015/8/14 15:30,600016.XSHG,0,9.12,0.00 ,0
2015/8/14 15:30,000598.XSHE,0,8.39,0.00 ,0
2015/8/14 15:30,600256.XSHG,0,8.9,0.00 ,0
